# step L_total L_int L_bdry L_orth L_gradation
24 9.49822330e+00 9.35569382e+00 1.19022101e-01 2.35073194e-02 0.00000000e+00
25 8.34303188e+00 8.21378136e+00 1.12647071e-01 1.66030340e-02 0.00000000e+00
26 1.08085756e+01 1.06097727e+01 1.75040796e-01 2.37617306e-02 0.00000000e+00
27 8.01953793e+00 7.83649158e+00 1.63225055e-01 1.98215470e-02 0.00000000e+00
28 1.04041872e+01 1.01971111e+01 1.84517577e-01 2.25577652e-02 0.00000000e+00
29 1.02968664e+01 1.01646681e+01 1.18403956e-01 1.37939509e-02 0.00000000e+00
30 1.04202738e+01 1.03440094e+01 6.84773847e-02 7.78645929e-03 0.00000000e+00
31 1.03524590e+01 1.03054142e+01 4.20188494e-02 5.02540730e-03 0.00000000e+00
32 1.06375923e+01 1.06082420e+01 2.55173482e-02 3.83277773e-03 0.00000000e+00
33 9.99408436e+00 9.97530937e+00 1.52691538e-02 3.50588467e-03 0.00000000e+00
34 1.06530151e+01 1.06380777e+01 1.15006231e-02 3.43689718e-03 0.00000000e+00
35 1.00790186e+01 1.00677757e+01 7.97427073e-03 3.26792500e-03 0.00000000e+00
36 1.02812366e+01 1.02709656e+01 7.00679375e-03 3.26420856e-03 0.00000000e+00
37 1.05551262e+01 1.05449085e+01 6.62111025e-03 3.59624182e-03 0.00000000e+00
38 1.05736866e+01 1.05629082e+01 6.79516699e-03 3.98305198e-03 0.00000000e+00
39 1.02861252e+01 1.02744799e+01 7.31242448e-03 4.33241716e-03 0.00000000e+00
40 1.03563547e+01 1.03419209e+01 9.24460497e-03 5.18846558e-03 0.00000000e+00
41 1.03981142e+01 1.03808250e+01 1.09691452e-02 6.32013194e-03 0.00000000e+00
42 1.01134310e+01 1.00923204e+01 1.38199627e-02 7.29052862e-03 0.00000000e+00
43 1.02627897e+01 1.02375813e+01 1.67340450e-02 8.47451948e-03 0.00000000e+00
44 1.02425814e+01 1.02119370e+01 2.05885209e-02 1.00553092e-02 0.00000000e+00
45 1.04314070e+01 1.03912544e+01 2.82554142e-02 1.18973982e-02 0.00000000e+00
46 1.02526264e+01 1.02044353e+01 3.48697007e-02 1.33211641e-02 0.00000000e+00
47 1.03785877e+01 1.03218222e+01 4.20593247e-02 1.47062447e-02 0.00000000e+00
48 1.04144592e+01 1.03563051e+01 4.23908569e-02 1.57632288e-02 0.00000000e+00
49 1.02874584e+01 1.02237310e+01 4.83014397e-02 1.54252723e-02 0.00000000e+00
50 1.02190514e+01 1.01542482e+01 5.04380763e-02 1.43647213e-02 0.00000000e+00
51 1.05908012e+01 1.05284328e+01 4.89598885e-02 1.34081990e-02 0.00000000e+00
52 1.00483837e+01 9.98847771e+00 4.87770066e-02 1.11297984e-02 0.00000000e+00
53 1.02929506e+01 1.02362204e+01 4.76167537e-02 9.11361910e-03 0.00000000e+00
54 1.04101324e+01 1.03551445e+01 4.77401726e-02 7.24775670e-03 0.00000000e+00
55 1.06350279e+01 1.05864286e+01 4.24986929e-02 6.10023038e-03 0.00000000e+00
56 1.03714972e+01 1.03303680e+01 3.66096534e-02 4.51926794e-03 0.00000000e+00
57 1.00066814e+01 9.97142124e+00 3.15500349e-02 3.70963989e-03 0.00000000e+00
58 1.03713932e+01 1.03357878e+01 3.15224528e-02 4.08220757e-03 0.00000000e+00
59 1.04786711e+01 1.04417381e+01 3.21686864e-02 4.76481346e-03 0.00000000e+00
60 1.00446444e+01 1.00088615e+01 2.95951497e-02 6.18741149e-03 0.00000000e+00
61 1.02955418e+01 1.02535143e+01 3.36291529e-02 8.39841180e-03 0.00000000e+00
62 9.94959927e+00 9.90082073e+00 3.71656045e-02 1.16126658e-02 0.00000000e+00
63 1.01453123e+01 1.00916252e+01 4.19964790e-02 1.16912350e-02 0.00000000e+00
64 1.06253967e+01 1.05633717e+01 4.99120355e-02 1.21126659e-02 0.00000000e+00
65 9.96942425e+00 9.90674019e+00 5.20910285e-02 1.05938744e-02 0.00000000e+00
66 1.04558048e+01 1.03905716e+01 5.52498475e-02 9.98290069e-03 0.00000000e+00
67 1.01658335e+01 1.00984125e+01 5.74726574e-02 9.94884968e-03 0.00000000e+00
68 1.04826584e+01 1.04111166e+01 6.04619421e-02 1.10795368e-02 0.00000000e+00
69 1.02350607e+01 1.01652117e+01 5.71241416e-02 1.27250282e-02 0.00000000e+00
70 1.03582878e+01 1.02887678e+01 5.47886081e-02 1.47318011e-02 0.00000000e+00
71 9.70365524e+00 9.63441849e+00 5.14655113e-02 1.77710764e-02 0.00000000e+00
72 9.89544392e+00 9.82891655e+00 5.15407324e-02 1.49865178e-02 0.00000000e+00
73 1.05970116e+01 1.05322914e+01 5.01742586e-02 1.45451296e-02 0.00000000e+00
74 1.03343458e+01 1.02699299e+01 5.11298738e-02 1.32858548e-02 0.00000000e+00
75 1.02674284e+01 1.02065134e+01 4.80066314e-02 1.29082333e-02 0.00000000e+00
76 1.02931480e+01 1.02355127e+01 4.42598984e-02 1.33757498e-02 0.00000000e+00
77 1.03811111e+01 1.03253069e+01 4.03951332e-02 1.54091744e-02 0.00000000e+00
78 1.06998911e+01 1.06432085e+01 3.85665521e-02 1.81155559e-02 0.00000000e+00
79 1.05752993e+01 1.05230455e+01 3.41379941e-02 1.81161631e-02 0.00000000e+00
80 1.01503391e+01 1.01023340e+01 3.07671167e-02 1.72373131e-02 0.00000000e+00
81 1.00006533e+01 9.95631218e+00 2.70042215e-02 1.73366889e-02 0.00000000e+00
82 1.02987623e+01 1.02526417e+01 2.80653685e-02 1.80551950e-02 0.00000000e+00
83 1.03648634e+01 1.03151608e+01 3.08063589e-02 1.88963097e-02 0.00000000e+00
84 1.04023142e+01 1.03510504e+01 3.20611894e-02 1.92024317e-02 0.00000000e+00
85 1.03839960e+01 1.03308840e+01 3.43475640e-02 1.87642481e-02 0.00000000e+00
86 1.03125305e+01 1.02550631e+01 3.78591120e-02 1.96083523e-02 0.00000000e+00
87 9.81175900e+00 9.74928761e+00 4.27516513e-02 1.97198875e-02 0.00000000e+00
88 1.02194891e+01 1.01647596e+01 4.13589217e-02 1.33703323e-02 0.00000000e+00
89 9.76465130e+00 9.70250511e+00 5.11889979e-02 1.09569347e-02 0.00000000e+00
90 9.58889008e+00 9.52154350e+00 5.78552820e-02 9.49073769e-03 0.00000000e+00
91 1.01684151e+01 1.00818768e+01 7.86940828e-02 7.84414727e-03 0.00000000e+00
92 9.73845863e+00 9.63123989e+00 9.88014042e-02 8.41686595e-03 0.00000000e+00
93 1.04287348e+01 1.02992945e+01 1.19675182e-01 9.76508390e-03 0.00000000e+00
94 1.03505840e+01 1.02228613e+01 1.17070884e-01 1.06520252e-02 0.00000000e+00
95 1.00363188e+01 9.92203522e+00 9.88214538e-02 1.54622160e-02 0.00000000e+00
96 1.03585539e+01 1.02546072e+01 8.48421901e-02 1.91045236e-02 0.00000000e+00
97 9.69813156e+00 9.61451817e+00 6.39220253e-02 1.96913742e-02 0.00000000e+00
98 1.04633446e+01 1.04040499e+01 4.84645031e-02 1.08297644e-02 0.00000000e+00
99 1.03236485e+01 1.02769451e+01 4.03901227e-02 6.31314470e-03 0.00000000e+00
100 9.72277641e+00 9.68194580e+00 3.54777500e-02 5.35295159e-03 0.00000000e+00
101 1.00306406e+01 9.98942089e+00 3.70594114e-02 4.16014949e-03 0.00000000e+00
102 1.01023779e+01 1.00504417e+01 4.76342440e-02 4.30201134e-03 0.00000000e+00
103 1.04250650e+01 1.03556519e+01 6.38369769e-02 5.57659846e-03 0.00000000e+00
104 9.98937321e+00 9.90664959e+00 7.32800663e-02 9.44318436e-03 0.00000000e+00
105 1.07348890e+01 1.06320839e+01 8.50009546e-02 1.78039949e-02 0.00000000e+00
106 9.54362297e+00 9.42937851e+00 8.69317725e-02 2.73120217e-02 0.00000000e+00
107 1.04639187e+01 1.03443727e+01 8.26571807e-02 3.68887521e-02 0.00000000e+00
108 9.44192219e+00 9.30977917e+00 8.59216601e-02 4.62214462e-02 0.00000000e+00
109 1.04563475e+01 1.03632536e+01 6.29601628e-02 3.01330164e-02 0.00000000e+00
110 9.96877289e+00 9.90023708e+00 4.85378057e-02 1.99976787e-02 0.00000000e+00
111 1.07931261e+01 1.07353315e+01 3.91552746e-02 1.86396316e-02 0.00000000e+00
112 1.02702494e+01 1.02095175e+01 3.90145890e-02 2.17171479e-02 0.00000000e+00
113 9.90643311e+00 9.82571316e+00 4.75587994e-02 3.31615582e-02 0.00000000e+00
114 1.02171946e+01 1.01063194e+01 5.94939254e-02 5.13807237e-02 0.00000000e+00
115 9.69624996e+00 9.56357765e+00 6.43326640e-02 6.83390796e-02 0.00000000e+00
116 1.00847931e+01 9.94445038e+00 6.19273111e-02 7.84157217e-02 0.00000000e+00
117 1.06363344e+01 1.05147762e+01 5.20409569e-02 6.95175081e-02 0.00000000e+00
118 1.04062338e+01 1.03184299e+01 3.89330424e-02 4.88707609e-02 0.00000000e+00
119 9.90258408e+00 9.83705902e+00 3.53200026e-02 3.02048959e-02 0.00000000e+00
120 9.62964630e+00 9.58595467e+00 2.76293885e-02 1.60616040e-02 0.00000000e+00
121 9.65732479e+00 9.62248611e+00 2.56915763e-02 9.14636813e-03 0.00000000e+00
122 9.87829113e+00 9.84319496e+00 2.77277641e-02 7.36784888e-03 0.00000000e+00
123 1.02737799e+01 1.02328901e+01 3.47675532e-02 6.12266455e-03 0.00000000e+00
124 1.06862688e+01 1.06368389e+01 4.18434367e-02 7.58675905e-03 0.00000000e+00
125 1.04230881e+01 1.03649750e+01 4.79422882e-02 1.01707131e-02 0.00000000e+00
126 9.85511017e+00 9.79103184e+00 4.90840860e-02 1.49950664e-02 0.00000000e+00
127 1.01907167e+01 1.01231394e+01 4.84604165e-02 1.91176496e-02 0.00000000e+00
128 9.94215488e+00 9.86776447e+00 5.04750572e-02 2.39151008e-02 0.00000000e+00
129 9.64176083e+00 9.55541992e+00 5.83091304e-02 2.80314032e-02 0.00000000e+00
130 9.25614834e+00 9.16907120e+00 5.36648221e-02 3.34123634e-02 0.00000000e+00
131 9.77959633e+00 9.69794083e+00 5.42441569e-02 2.74113640e-02 0.00000000e+00
132 8.85689831e+00 8.78475666e+00 5.33036292e-02 1.88379399e-02 0.00000000e+00
133 1.01885691e+01 1.01122894e+01 6.68968409e-02 9.38310008e-03 0.00000000e+00
134 1.09883547e+01 1.09010563e+01 8.13722685e-02 5.92582207e-03 0.00000000e+00
135 8.87028980e+00 8.78111362e+00 8.31201971e-02 6.05556136e-03 0.00000000e+00
136 9.96744347e+00 9.88118935e+00 7.67063573e-02 9.54852067e-03 0.00000000e+00
137 1.02901011e+01 1.01976376e+01 7.31558278e-02 1.93077922e-02 0.00000000e+00
138 9.36067581e+00 9.25595379e+00 6.81385547e-02 3.65839191e-02 0.00000000e+00
139 8.80178356e+00 8.66698456e+00 7.34191462e-02 6.13790788e-02 0.00000000e+00
140 1.00325527e+01 9.90802097e+00 6.49486557e-02 5.95826246e-02 0.00000000e+00
141 9.67406559e+00 9.56399632e+00 5.76367266e-02 5.24332337e-02 0.00000000e+00
142 9.97217560e+00 9.89737892e+00 4.58997563e-02 2.88971979e-02 0.00000000e+00
143 9.98119926e+00 9.92204285e+00 4.23505604e-02 1.68053526e-02 0.00000000e+00
144 1.01857071e+01 1.01320419e+01 4.14132662e-02 1.22519033e-02 0.00000000e+00
145 9.58676434e+00 9.53169918e+00 4.23656814e-02 1.26995901e-02 0.00000000e+00
146 9.96718884e+00 9.91038322e+00 3.92170288e-02 1.75886806e-02 0.00000000e+00
147 1.01341267e+01 1.00645914e+01 4.29306552e-02 2.66050138e-02 0.00000000e+00
148 1.03060865e+01 1.02161465e+01 5.12440056e-02 3.86960134e-02 0.00000000e+00
149 9.74536037e+00 9.63328362e+00 6.21828437e-02 4.98944856e-02 0.00000000e+00
150 9.98480415e+00 9.86740112e+00 6.29019737e-02 5.45007959e-02 0.00000000e+00
151 1.02779551e+01 1.01604538e+01 6.54175729e-02 5.20837009e-02 0.00000000e+00
152 1.04979296e+01 1.03912878e+01 5.92215806e-02 4.74205986e-02 0.00000000e+00
153 1.00186338e+01 9.92767906e+00 5.18838167e-02 3.90707664e-02 0.00000000e+00
154 1.02898664e+01 1.02054281e+01 4.94928323e-02 3.49457115e-02 0.00000000e+00
155 1.00757399e+01 9.99669838e+00 4.65508364e-02 3.24910097e-02 0.00000000e+00
156 9.95636463e+00 9.87394905e+00 4.63406034e-02 3.60750854e-02 0.00000000e+00
157 1.01686125e+01 1.00729589e+01 5.68763763e-02 3.87773886e-02 0.00000000e+00
158 9.91461182e+00 9.81114292e+00 6.17160648e-02 4.17525284e-02 0.00000000e+00
159 1.03767195e+01 1.02712126e+01 6.11216240e-02 4.43845205e-02 0.00000000e+00
160 1.02080545e+01 1.00914335e+01 7.24253207e-02 4.41958383e-02 0.00000000e+00
161 9.86093044e+00 9.74609566e+00 7.20628500e-02 4.27720360e-02 0.00000000e+00
162 1.01007128e+01 9.97377300e+00 8.10107589e-02 4.59293798e-02 0.00000000e+00
163 9.72824192e+00 9.59579945e+00 8.26427266e-02 4.98001948e-02 0.00000000e+00
164 9.62421799e+00 9.48093033e+00 9.25677344e-02 5.07201962e-02 0.00000000e+00
165 9.72019863e+00 9.56916428e+00 1.03838071e-01 4.71961796e-02 0.00000000e+00
166 1.00868874e+01 9.93351364e+00 1.09150842e-01 4.42232266e-02 0.00000000e+00
167 1.00143261e+01 9.85507393e+00 1.20866939e-01 3.83854844e-02 0.00000000e+00
168 1.01554832e+01 1.00047560e+01 1.15080804e-01 3.56464311e-02 0.00000000e+00
169 1.00740585e+01 9.93890858e+00 9.68062133e-02 3.83434333e-02 0.00000000e+00
170 1.02197971e+01 1.00986805e+01 7.74886534e-02 4.36279178e-02 0.00000000e+00
171 9.91137695e+00 9.80339813e+00 5.50638065e-02 5.29142134e-02 0.00000000e+00
172 9.25065708e+00 9.14692116e+00 4.87500131e-02 5.49857989e-02 0.00000000e+00
173 9.71672821e+00 9.61829567e+00 4.80952933e-02 5.03369719e-02 0.00000000e+00
174 9.95995617e+00 9.85979271e+00 5.15887141e-02 4.85745631e-02 0.00000000e+00
175 1.00772972e+01 9.97027779e+00 5.46814054e-02 5.23375571e-02 0.00000000e+00
176 9.94750023e+00 9.85044956e+00 5.01426756e-02 4.69085164e-02 0.00000000e+00
177 9.62299061e+00 9.52733898e+00 4.82929125e-02 4.73580472e-02 0.00000000e+00
178 9.59916782e+00 9.49442768e+00 4.43246253e-02 6.04150891e-02 0.00000000e+00
179 9.10455704e+00 8.98526382e+00 4.01518866e-02 7.91419670e-02 0.00000000e+00
180 1.06388435e+01 1.04951172e+01 3.43609825e-02 1.09365284e-01 0.00000000e+00
181 1.07531214e+01 1.05929966e+01 3.67025137e-02 1.23422876e-01 0.00000000e+00
182 9.47156620e+00 9.32235909e+00 4.05543223e-02 1.08652785e-01 0.00000000e+00
183 1.00358725e+01 9.91256046e+00 4.30022217e-02 8.03096741e-02 0.00000000e+00
184 1.00645580e+01 9.96770000e+00 4.27784771e-02 5.40802702e-02 0.00000000e+00
185 9.69892883e+00 9.62244034e+00 3.85291092e-02 3.79588716e-02 0.00000000e+00
186 1.01714478e+01 1.01035986e+01 3.94535288e-02 2.83958726e-02 0.00000000e+00
187 1.02316933e+01 1.01637478e+01 4.57635671e-02 2.21816115e-02 0.00000000e+00
188 1.02591944e+01 1.01843166e+01 5.74426018e-02 1.74352862e-02 0.00000000e+00
189 1.02092609e+01 1.01230307e+01 7.09946528e-02 1.52355293e-02 0.00000000e+00
190 1.03724403e+01 1.02766800e+01 8.05975050e-02 1.51624139e-02 0.00000000e+00
191 9.93592548e+00 9.83756256e+00 8.10772032e-02 1.72853190e-02 0.00000000e+00
192 9.82656288e+00 9.70939827e+00 9.88600999e-02 1.83048677e-02 0.00000000e+00
193 9.85628033e+00 9.73432922e+00 1.04387283e-01 1.75640658e-02 0.00000000e+00
194 1.03847914e+01 1.02651386e+01 1.04491852e-01 1.51604097e-02 0.00000000e+00
195 1.02333937e+01 1.01230059e+01 9.74013507e-02 1.29865315e-02 0.00000000e+00
196 1.00219822e+01 9.91781712e+00 9.19326320e-02 1.22329481e-02 0.00000000e+00
197 9.90350723e+00 9.80368328e+00 8.79218131e-02 1.19018555e-02 0.00000000e+00
198 9.88800812e+00 9.79739952e+00 7.96415657e-02 1.09671075e-02 0.00000000e+00
199 9.72924805e+00 9.64666748e+00 7.32228085e-02 9.35738347e-03 0.00000000e+00
200 9.48531151e+00 9.41082859e+00 6.44808188e-02 1.00021707e-02 0.00000000e+00
201 9.33660507e+00 9.25903225e+00 6.63058460e-02 1.12666925e-02 0.00000000e+00
202 1.00655336e+01 9.99232960e+00 5.91623560e-02 1.40419882e-02 0.00000000e+00
203 9.68606281e+00 9.59941673e+00 6.71956092e-02 1.94500759e-02 0.00000000e+00
204 9.61491966e+00 9.51508713e+00 7.41687417e-02 2.56632082e-02 0.00000000e+00
205 9.71201420e+00 9.61457825e+00 7.49252439e-02 2.25108489e-02 0.00000000e+00
206 1.04536161e+01 1.03698931e+01 6.46188408e-02 1.91040188e-02 0.00000000e+00
207 9.06314373e+00 8.98774529e+00 5.82897067e-02 1.71088576e-02 0.00000000e+00
208 9.95395947e+00 9.88328075e+00 5.64993396e-02 1.41789867e-02 0.00000000e+00
209 9.76782608e+00 9.69837189e+00 5.64846359e-02 1.29697556e-02 0.00000000e+00
210 1.02960777e+01 1.02229738e+01 5.99236377e-02 1.31809013e-02 0.00000000e+00
211 9.44727802e+00 9.36954498e+00 6.31584972e-02 1.45750754e-02 0.00000000e+00
212 9.90982342e+00 9.83147717e+00 6.52136505e-02 1.31333470e-02 0.00000000e+00
213 9.94344425e+00 9.87279034e+00 6.13871515e-02 9.26667079e-03 0.00000000e+00
214 1.00435028e+01 9.98285866e+00 5.31822667e-02 7.46137230e-03 0.00000000e+00
215 1.03216219e+01 1.02620850e+01 5.06147929e-02 8.92289169e-03 0.00000000e+00
216 9.71566772e+00 9.65124321e+00 5.43723963e-02 1.00513268e-02 0.00000000e+00
217 9.64138889e+00 9.57068825e+00 6.24424592e-02 8.25818535e-03 0.00000000e+00
218 9.76681137e+00 9.68795395e+00 7.24306554e-02 6.42648526e-03 0.00000000e+00
219 9.91796207e+00 9.81748676e+00 9.24972594e-02 7.97819160e-03 0.00000000e+00
220 9.74992085e+00 9.63486767e+00 1.05451532e-01 9.60186031e-03 0.00000000e+00
221 1.00304050e+01 9.92292976e+00 9.86732617e-02 8.80193803e-03 0.00000000e+00
222 1.00931759e+01 9.98938560e+00 9.58266929e-02 7.96310138e-03 0.00000000e+00
223 1.01828861e+01 1.00813665e+01 9.35156792e-02 8.00429657e-03 0.00000000e+00
224 9.65181065e+00 9.55646992e+00 8.66421908e-02 8.69844202e-03 0.00000000e+00
225 1.02439098e+01 1.01478786e+01 8.54476616e-02 1.05838049e-02 0.00000000e+00
226 1.03180885e+01 1.02258396e+01 8.01499113e-02 1.20989177e-02 0.00000000e+00
227 9.71511078e+00 9.63473701e+00 6.85593784e-02 1.18144155e-02 0.00000000e+00
228 9.71646023e+00 9.63670826e+00 7.07526952e-02 8.99900403e-03 0.00000000e+00
229 9.93261623e+00 9.86517429e+00 6.09757900e-02 6.46619219e-03 0.00000000e+00
230 9.30983257e+00 9.23418617e+00 6.87166229e-02 6.92899153e-03 0.00000000e+00
231 9.84572506e+00 9.76966858e+00 6.74998909e-02 8.55670217e-03 0.00000000e+00
232 9.55142975e+00 9.47141743e+00 6.97033256e-02 1.03093665e-02 0.00000000e+00
233 9.58751392e+00 9.50499249e+00 6.82782307e-02 1.42431688e-02 0.00000000e+00
234 1.03565645e+01 1.02712812e+01 7.06984848e-02 1.45847928e-02 0.00000000e+00
235 1.00529222e+01 9.97683525e+00 6.20031208e-02 1.40840933e-02 0.00000000e+00
236 1.01043234e+01 1.00315514e+01 5.87187260e-02 1.40537787e-02 0.00000000e+00
237 9.60969353e+00 9.54866886e+00 4.92275320e-02 1.17966924e-02 0.00000000e+00
238 9.16656017e+00 9.10727310e+00 4.81577031e-02 1.11293346e-02 0.00000000e+00
239 9.77607155e+00 9.71507549e+00 4.82051633e-02 1.27903176e-02 0.00000000e+00
240 1.01997232e+01 1.01362848e+01 4.74500582e-02 1.59887541e-02 0.00000000e+00
241 9.26777458e+00 9.19643211e+00 5.19903339e-02 1.93522237e-02 0.00000000e+00
242 9.77246857e+00 9.70017147e+00 5.40267490e-02 1.82704180e-02 0.00000000e+00
243 1.01073256e+01 1.00304546e+01 5.96608967e-02 1.72098950e-02 0.00000000e+00
244 9.75559807e+00 9.67470074e+00 6.70993924e-02 1.37973614e-02 0.00000000e+00
245 9.38848877e+00 9.30586243e+00 7.18631446e-02 1.07627353e-02 0.00000000e+00
246 9.85991764e+00 9.77968979e+00 7.19157532e-02 8.31207074e-03 0.00000000e+00
247 1.01429853e+01 1.00455294e+01 8.95943940e-02 7.86098838e-03 0.00000000e+00
248 9.81308079e+00 9.71596622e+00 8.92983526e-02 7.81643577e-03 0.00000000e+00
249 9.82065582e+00 9.73148060e+00 8.07538778e-02 8.42090137e-03 0.00000000e+00
250 9.90897274e+00 9.81573200e+00 8.43719840e-02 8.86924192e-03 0.00000000e+00
251 1.01477642e+01 1.00722809e+01 6.62823468e-02 9.20085981e-03 0.00000000e+00
252 9.61278629e+00 9.53386021e+00 6.84581473e-02 1.04671009e-02 0.00000000e+00
253 9.41494656e+00 9.33419323e+00 6.94462582e-02 1.13069452e-02 0.00000000e+00
254 9.37200737e+00 9.30102253e+00 6.12695962e-02 9.71490145e-03 0.00000000e+00
255 9.52458286e+00 9.46424580e+00 5.32335714e-02 7.10414769e-03 0.00000000e+00
256 1.03066425e+01 1.02470560e+01 5.40670939e-02 5.51974634e-03 0.00000000e+00
257 9.83330631e+00 9.77144623e+00 5.72742485e-02 4.58638556e-03 0.00000000e+00
258 1.03773222e+01 1.03093519e+01 6.22400083e-02 5.73032489e-03 0.00000000e+00
259 1.03131981e+01 1.02395267e+01 6.69228882e-02 6.74823951e-03 0.00000000e+00
260 9.78682041e+00 9.70894432e+00 7.05672354e-02 7.30895856e-03 0.00000000e+00
261 9.68200111e+00 9.60320854e+00 7.12610036e-02 7.53111765e-03 0.00000000e+00
262 9.91683388e+00 9.83775616e+00 7.18407407e-02 7.23779714e-03 0.00000000e+00
263 9.75154686e+00 9.67550755e+00 6.90659955e-02 6.97298395e-03 0.00000000e+00
264 9.81182957e+00 9.73088741e+00 7.41802007e-02 6.76114764e-03 0.00000000e+00
265 9.67787075e+00 9.59936619e+00 7.13736564e-02 7.13054929e-03 0.00000000e+00
266 9.53890705e+00 9.46065331e+00 7.04435706e-02 7.81067228e-03 0.00000000e+00
267 9.32875156e+00 9.25490856e+00 6.64615855e-02 7.38177449e-03 0.00000000e+00
268 9.60442734e+00 9.53210449e+00 6.55283183e-02 6.79454301e-03 0.00000000e+00
269 9.54127407e+00 9.47398663e+00 6.20460436e-02 5.24124596e-03 0.00000000e+00
270 9.69741058e+00 9.62670994e+00 6.63384646e-02 4.36173612e-03 0.00000000e+00
271 9.65182686e+00 9.58150673e+00 6.48073405e-02 5.51335234e-03 0.00000000e+00
272 1.01083479e+01 1.00401268e+01 6.18860461e-02 6.33513369e-03 0.00000000e+00
273 9.10670567e+00 9.03542805e+00 6.54064640e-02 5.87044284e-03 0.00000000e+00
274 1.01145964e+01 1.00494051e+01 5.94478250e-02 5.74316131e-03 0.00000000e+00
275 9.26511478e+00 9.20322132e+00 5.65079562e-02 5.38503937e-03 0.00000000e+00
276 8.92722130e+00 8.86867428e+00 5.30903414e-02 5.45708835e-03 0.00000000e+00
277 9.69958019e+00 9.63818359e+00 5.58921658e-02 5.50445076e-03 0.00000000e+00
278 9.08348370e+00 9.01983643e+00 5.77304438e-02 5.91653306e-03 0.00000000e+00
279 1.03276024e+01 1.02588863e+01 6.29902706e-02 5.72596584e-03 0.00000000e+00
280 9.64595032e+00 9.56640244e+00 7.32739419e-02 6.27445430e-03 0.00000000e+00
281 9.51841831e+00 9.44245625e+00 6.92785829e-02 6.68299152e-03 0.00000000e+00
282 9.80496788e+00 9.72274303e+00 7.53340647e-02 6.89100474e-03 0.00000000e+00
283 8.87101746e+00 8.79350090e+00 6.96651936e-02 7.85170496e-03 0.00000000e+00
284 8.74095821e+00 8.65445423e+00 7.93379471e-02 7.16588553e-03 0.00000000e+00
285 1.02159500e+01 1.01268950e+01 8.32294524e-02 5.82565647e-03 0.00000000e+00
286 9.40234947e+00 9.31842232e+00 7.76444227e-02 6.28252234e-03 0.00000000e+00
287 9.82486343e+00 9.72962379e+00 8.77067447e-02 7.53342826e-03 0.00000000e+00
288 9.43338871e+00 9.34454632e+00 7.92650804e-02 9.57766920e-03 0.00000000e+00
289 1.01028690e+01 1.00118103e+01 7.98656195e-02 1.11933602e-02 0.00000000e+00
290 1.03573112e+01 1.02717609e+01 7.39895254e-02 1.15602277e-02 0.00000000e+00
291 9.18778515e+00 9.11532974e+00 6.10358231e-02 1.14188669e-02 0.00000000e+00
292 9.66706753e+00 9.58922291e+00 6.61849007e-02 1.16600143e-02 0.00000000e+00
293 1.02536459e+01 1.01726170e+01 7.03442991e-02 1.06850741e-02 0.00000000e+00
294 1.03722630e+01 1.02895660e+01 7.26347491e-02 1.00625856e-02 0.00000000e+00
295 1.00318241e+01 9.93535995e+00 8.54197890e-02 1.10447081e-02 0.00000000e+00
296 9.43026447e+00 9.33289433e+00 8.43819901e-02 1.29884966e-02 0.00000000e+00
