# step L_total L_int L_bdry L_orth L_gradation
45 1.03440580e+01 1.03199911e+01 1.32366531e-02 1.08295903e-02 0.00000000e+00
46 1.08106365e+01 1.07776337e+01 1.75672490e-02 1.54355559e-02 0.00000000e+00
47 1.07784367e+01 1.07421885e+01 1.95244066e-02 1.67237297e-02 0.00000000e+00
48 9.79869366e+00 9.76578712e+00 1.77663248e-02 1.51409972e-02 0.00000000e+00
49 1.08131342e+01 1.07885122e+01 1.45627549e-02 1.00592328e-02 0.00000000e+00
50 1.04403315e+01 1.04211864e+01 1.28979636e-02 6.24771556e-03 0.00000000e+00
51 1.08464966e+01 1.08308067e+01 1.32127870e-02 2.47699325e-03 0.00000000e+00
52 9.46177959e+00 9.44388390e+00 1.66840330e-02 1.21193728e-03 0.00000000e+00
53 1.05655184e+01 1.05499163e+01 1.41384965e-02 1.46395201e-03 0.00000000e+00
54 1.04994879e+01 1.04869213e+01 9.82191227e-03 2.74442602e-03 0.00000000e+00
55 1.04274988e+01 1.04138632e+01 8.72997288e-03 4.90549253e-03 0.00000000e+00
56 1.04267130e+01 1.04026432e+01 1.56247737e-02 8.44480563e-03 0.00000000e+00
57 1.04412136e+01 1.04025164e+01 2.64914446e-02 1.22064976e-02 0.00000000e+00
58 9.86749363e+00 9.83772850e+00 2.08988823e-02 8.86673015e-03 0.00000000e+00
59 1.03398876e+01 1.03033123e+01 2.69192234e-02 9.65602882e-03 0.00000000e+00
60 1.08367586e+01 1.07953100e+01 3.09481602e-02 1.05008585e-02 0.00000000e+00
61 1.02465410e+01 1.02133284e+01 2.51675993e-02 8.04554857e-03 0.00000000e+00
62 1.04727631e+01 1.04436893e+01 2.29808651e-02 6.09315839e-03 0.00000000e+00
63 1.09822321e+01 1.09664221e+01 1.27039514e-02 3.10635287e-03 0.00000000e+00
64 1.09486265e+01 1.09411631e+01 5.58190094e-03 1.88150175e-03 0.00000000e+00
65 1.06966391e+01 1.06844578e+01 8.08237959e-03 4.09849081e-03 0.00000000e+00
66 1.06592197e+01 1.06379538e+01 1.41560212e-02 7.10977847e-03 0.00000000e+00
67 1.08756685e+01 1.08556156e+01 1.40709905e-02 5.98153612e-03 0.00000000e+00
68 1.07928295e+01 1.07797146e+01 9.33781732e-03 3.77714820e-03 0.00000000e+00
69 1.08326111e+01 1.08257027e+01 5.22915414e-03 1.67906540e-03 0.00000000e+00
70 1.08577528e+01 1.08535833e+01 3.31581989e-03 8.53147707e-04 0.00000000e+00
71 1.05466099e+01 1.05424242e+01 3.15601053e-03 1.02954370e-03 0.00000000e+00
72 1.01941605e+01 1.01877193e+01 4.51357057e-03 1.92772446e-03 0.00000000e+00
73 1.08780470e+01 1.08639183e+01 9.33718029e-03 4.79135802e-03 0.00000000e+00
74 1.01013651e+01 1.00827312e+01 1.18484935e-02 6.78502675e-03 0.00000000e+00
75 1.07454023e+01 1.07251396e+01 1.25244521e-02 7.73853017e-03 0.00000000e+00
76 1.06153765e+01 1.05952873e+01 1.25678470e-02 7.52150593e-03 0.00000000e+00
77 1.00543232e+01 1.00369978e+01 1.12320948e-02 6.09325804e-03 0.00000000e+00
78 1.06659899e+01 1.06465292e+01 1.37171187e-02 5.74416760e-03 0.00000000e+00
79 1.08431234e+01 1.08239679e+01 1.42498799e-02 4.90614166e-03 0.00000000e+00
80 1.08437214e+01 1.08269491e+01 1.35881342e-02 3.18470132e-03 0.00000000e+00
81 1.05260839e+01 1.05081177e+01 1.60531905e-02 1.91286998e-03 0.00000000e+00
82 9.86208439e+00 9.84470177e+00 1.58719011e-02 1.51023059e-03 0.00000000e+00
83 1.08202152e+01 1.08017216e+01 1.70630142e-02 1.43070414e-03 0.00000000e+00
84 1.07156391e+01 1.07008619e+01 1.35615235e-02 1.21600914e-03 0.00000000e+00
85 1.05938005e+01 1.05841331e+01 8.79127067e-03 8.76100617e-04 0.00000000e+00
86 1.07616472e+01 1.07541485e+01 6.88336277e-03 6.15510507e-04 0.00000000e+00
87 1.01458235e+01 1.01414118e+01 4.01382102e-03 3.97849508e-04 0.00000000e+00
88 1.05822096e+01 1.05794497e+01 2.15222500e-03 6.07150665e-04 0.00000000e+00
89 1.08856783e+01 1.08823652e+01 2.04461906e-03 1.26813434e-03 0.00000000e+00
90 1.03867702e+01 1.03816204e+01 3.11796367e-03 2.03218870e-03 0.00000000e+00
91 1.06424990e+01 1.06352711e+01 4.49512340e-03 2.73315120e-03 0.00000000e+00
92 1.08854771e+01 1.08786030e+01 4.32368414e-03 2.55038380e-03 0.00000000e+00
93 9.96848297e+00 9.96450233e+00 2.41819769e-03 1.56251679e-03 0.00000000e+00
94 9.91696453e+00 9.91449928e+00 1.56789052e-03 8.97765043e-04 0.00000000e+00
95 1.09598351e+01 1.09551935e+01 2.94395466e-03 1.69765588e-03 0.00000000e+00
96 1.05055742e+01 1.05001030e+01 3.50808143e-03 1.96363428e-03 0.00000000e+00
97 1.05850048e+01 1.05787306e+01 4.09738300e-03 2.17753486e-03 0.00000000e+00
98 1.03322001e+01 1.03250618e+01 4.66524437e-03 2.47328565e-03 0.00000000e+00
99 1.09459620e+01 1.09396591e+01 4.38798685e-03 1.91470957e-03 0.00000000e+00
100 9.30202866e+00 9.29706669e+00 3.76187079e-03 1.20000856e-03 0.00000000e+00
101 1.06187658e+01 1.06132231e+01 4.79800021e-03 7.45049445e-04 0.00000000e+00
102 9.71857452e+00 9.71155643e+00 6.52020378e-03 4.98067704e-04 0.00000000e+00
103 1.01516485e+01 1.01377439e+01 1.30920652e-02 8.12187616e-04 0.00000000e+00
104 9.60456944e+00 9.58355522e+00 1.95833519e-02 1.43031799e-03 0.00000000e+00
105 9.48088837e+00 9.46207047e+00 1.79058108e-02 9.11775802e-04 0.00000000e+00
106 1.00666962e+01 1.00448704e+01 2.07934845e-02 1.03233324e-03 0.00000000e+00
107 1.05609961e+01 1.05375214e+01 2.25868486e-02 8.87597678e-04 0.00000000e+00
108 1.07720976e+01 1.07515841e+01 1.97813213e-02 7.32442189e-04 0.00000000e+00
109 1.01144648e+01 1.00992250e+01 1.44527946e-02 7.86692079e-04 0.00000000e+00
110 1.08379726e+01 1.08252726e+01 1.15853781e-02 1.11455622e-03 0.00000000e+00
111 1.01187592e+01 1.01091852e+01 7.88329821e-03 1.69110100e-03 0.00000000e+00
112 1.06193256e+01 1.06097612e+01 7.59693142e-03 1.96699100e-03 0.00000000e+00
113 1.09447422e+01 1.09348440e+01 7.26543926e-03 2.63305870e-03 0.00000000e+00
114 1.10452900e+01 1.10342741e+01 6.52914960e-03 4.48698737e-03 0.00000000e+00
115 1.05194769e+01 1.05011520e+01 1.12513723e-02 7.07311183e-03 0.00000000e+00
116 1.08066254e+01 1.07750835e+01 2.01797709e-02 1.13618374e-02 0.00000000e+00
117 1.06170568e+01 1.05807419e+01 2.49043051e-02 1.14106620e-02 0.00000000e+00
118 1.01859446e+01 1.01680775e+01 1.18976636e-02 5.96914906e-03 0.00000000e+00
119 1.05590248e+01 1.05502253e+01 5.28425071e-03 3.51547357e-03 0.00000000e+00
120 1.02733021e+01 1.02675734e+01 2.97748484e-03 2.75117555e-03 0.00000000e+00
121 1.01442852e+01 1.01376381e+01 3.30041698e-03 3.34670488e-03 0.00000000e+00
122 1.08699417e+01 1.08665161e+01 1.56589318e-03 1.85942242e-03 0.00000000e+00
123 1.05222559e+01 1.05192041e+01 2.19267141e-03 8.58840125e-04 0.00000000e+00
124 1.08397446e+01 1.08332491e+01 5.76535240e-03 7.30501197e-04 0.00000000e+00
125 1.06352730e+01 1.06231956e+01 1.06654791e-02 1.41140493e-03 0.00000000e+00
126 1.09113722e+01 1.08968067e+01 1.28739802e-02 1.69148203e-03 0.00000000e+00
127 1.06391983e+01 1.06326923e+01 5.96203003e-03 5.43839065e-04 0.00000000e+00
128 1.08702850e+01 1.08681469e+01 1.48855266e-03 6.49649766e-04 0.00000000e+00
129 1.05821371e+01 1.05780849e+01 1.96339888e-03 2.08884524e-03 0.00000000e+00
130 1.05626526e+01 1.05553207e+01 3.81670683e-03 3.51530151e-03 0.00000000e+00
131 1.08459129e+01 1.08374844e+01 4.54737525e-03 3.88098415e-03 0.00000000e+00
132 1.07367916e+01 1.07264547e+01 5.82983764e-03 4.50703409e-03 0.00000000e+00
133 1.07341290e+01 1.07222376e+01 7.10496679e-03 4.78673261e-03 0.00000000e+00
134 1.06689787e+01 1.06625347e+01 3.70550109e-03 2.73861410e-03 0.00000000e+00
135 1.05602064e+01 1.05587568e+01 7.42152100e-04 7.07546016e-04 0.00000000e+00
136 1.03608608e+01 1.03575230e+01 3.08535784e-03 2.52253521e-04 0.00000000e+00
137 1.04899035e+01 1.04819260e+01 7.22463895e-03 7.52273656e-04 0.00000000e+00
138 1.01151609e+01 1.01034412e+01 1.06847994e-02 1.03504770e-03 0.00000000e+00
139 1.06914186e+01 1.06732683e+01 1.63884331e-02 1.76132692e-03 0.00000000e+00
140 1.08485861e+01 1.08303776e+01 1.65961366e-02 1.61237735e-03 0.00000000e+00
141 1.03607912e+01 1.03452921e+01 1.40417032e-02 1.45728607e-03 0.00000000e+00
142 1.04273596e+01 1.04147816e+01 1.02600977e-02 2.31806538e-03 0.00000000e+00
143 1.06395826e+01 1.06251249e+01 1.02389036e-02 4.21889499e-03 0.00000000e+00
144 1.06759529e+01 1.06586733e+01 1.12422872e-02 6.03738986e-03 0.00000000e+00
145 1.09521236e+01 1.09322948e+01 1.23278284e-02 7.50043988e-03 0.00000000e+00
146 9.47173500e+00 9.44925785e+00 1.40114902e-02 8.46531149e-03 0.00000000e+00
147 1.09238281e+01 1.08837490e+01 2.58102305e-02 1.42686749e-02 0.00000000e+00
148 9.29472351e+00 9.24799919e+00 3.09524219e-02 1.57718770e-02 0.00000000e+00
149 1.06320400e+01 1.05653486e+01 4.43954542e-02 2.22957786e-02 0.00000000e+00
150 1.04570894e+01 1.03994169e+01 3.83652635e-02 1.93067715e-02 0.00000000e+00
151 1.10258617e+01 1.09922361e+01 2.28281412e-02 1.07978210e-02 0.00000000e+00
152 9.06030655e+00 9.04674435e+00 9.55349393e-03 4.00840491e-03 0.00000000e+00
153 1.03383417e+01 1.03299627e+01 6.14331523e-03 2.23580073e-03 0.00000000e+00
154 9.38946915e+00 9.38478756e+00 3.60004674e-03 1.08144677e-03 0.00000000e+00
155 1.09661751e+01 1.09606047e+01 4.39112633e-03 1.18000386e-03 0.00000000e+00
156 9.16325188e+00 9.15633297e+00 5.41052781e-03 1.50838378e-03 0.00000000e+00
157 1.09760952e+01 1.09699001e+01 5.17235463e-03 1.02248450e-03 0.00000000e+00
158 1.01092005e+01 1.01040096e+01 4.38574003e-03 8.04982672e-04 0.00000000e+00
159 1.11040230e+01 1.10992813e+01 4.14072489e-03 6.01044099e-04 0.00000000e+00
160 1.10212345e+01 1.10173082e+01 3.52479517e-03 4.01153287e-04 0.00000000e+00
161 1.09133434e+01 1.09101553e+01 2.90692062e-03 2.81179236e-04 0.00000000e+00
162 1.09731503e+01 1.09700680e+01 2.83753569e-03 2.45059695e-04 0.00000000e+00
163 1.09263525e+01 1.09240532e+01 1.93862012e-03 3.60693317e-04 0.00000000e+00
164 1.08600321e+01 1.08580933e+01 1.33340724e-03 6.05408452e-04 0.00000000e+00
165 1.09220753e+01 1.09200020e+01 1.13635056e-03 9.36523138e-04 0.00000000e+00
166 1.08948793e+01 1.08922262e+01 1.28672749e-03 1.36622880e-03 0.00000000e+00
167 1.08671284e+01 1.08642082e+01 1.39717024e-03 1.52281672e-03 0.00000000e+00
168 1.09211845e+01 1.09177618e+01 1.70483976e-03 1.71718805e-03 0.00000000e+00
169 1.07222424e+01 1.07185373e+01 1.87488890e-03 1.82988262e-03 0.00000000e+00
170 1.04971685e+01 1.04946156e+01 1.33401959e-03 1.21914258e-03 0.00000000e+00
171 1.08416882e+01 1.08393297e+01 2.03316449e-03 3.24821216e-04 0.00000000e+00
172 1.08764009e+01 1.08693647e+01 6.26443001e-03 7.71127059e-04 0.00000000e+00
173 1.09937124e+01 1.09808464e+01 1.12833036e-02 1.58273848e-03 0.00000000e+00
174 1.06528387e+01 1.06400299e+01 1.15589052e-02 1.24991674e-03 0.00000000e+00
175 1.06589947e+01 1.06532383e+01 5.27228788e-03 4.84461634e-04 0.00000000e+00
176 1.07753649e+01 1.07708731e+01 2.29009264e-03 2.20224913e-03 0.00000000e+00
177 1.06661301e+01 1.06530533e+01 5.75573137e-03 7.32126134e-03 0.00000000e+00
178 1.03551159e+01 1.03337479e+01 9.98084433e-03 1.13864243e-02 0.00000000e+00
179 1.03848925e+01 1.03656425e+01 8.78625643e-03 1.04637630e-02 0.00000000e+00
180 1.06335917e+01 1.06217384e+01 5.33710280e-03 6.51602307e-03 0.00000000e+00
181 1.09388742e+01 1.09299831e+01 5.11377165e-03 3.77719873e-03 0.00000000e+00
182 1.05104523e+01 1.05035257e+01 4.66290209e-03 2.26364052e-03 0.00000000e+00
183 1.10030317e+01 1.09951248e+01 7.07305642e-03 8.33721540e-04 0.00000000e+00
184 1.06301365e+01 1.06230564e+01 6.58945087e-03 4.90488776e-04 0.00000000e+00
185 1.04422808e+01 1.04356031e+01 6.22341782e-03 4.54041350e-04 0.00000000e+00
186 1.02533236e+01 1.02499380e+01 2.92960135e-03 4.55487956e-04 0.00000000e+00
187 1.03686886e+01 1.03638086e+01 2.63165357e-03 2.24898383e-03 0.00000000e+00
188 1.05758286e+01 1.05628595e+01 6.62515592e-03 6.34371117e-03 0.00000000e+00
189 1.06108494e+01 1.05878630e+01 1.19913388e-02 1.09952660e-02 0.00000000e+00
190 1.09338160e+01 1.08987980e+01 1.94087978e-02 1.56090185e-02 0.00000000e+00
191 1.08187494e+01 1.07831011e+01 1.97628345e-02 1.58853214e-02 0.00000000e+00
192 1.00365572e+01 1.00079174e+01 1.63817611e-02 1.22579932e-02 0.00000000e+00
193 1.04117584e+01 1.03955908e+01 9.16306674e-03 7.00457254e-03 0.00000000e+00
194 1.09265261e+01 1.09174910e+01 5.17567527e-03 3.85915185e-03 0.00000000e+00
195 9.86939049e+00 9.86553955e+00 2.37368303e-03 1.47747446e-03 0.00000000e+00
196 1.07466383e+01 1.07441082e+01 2.07955483e-03 4.49679821e-04 0.00000000e+00
197 1.09057121e+01 1.09002495e+01 4.53886110e-03 9.23962565e-04 0.00000000e+00
198 1.06794596e+01 1.06677074e+01 9.11858864e-03 2.63299141e-03 0.00000000e+00
199 1.04932747e+01 1.04778996e+01 1.18431151e-02 3.53225577e-03 0.00000000e+00
200 1.04669580e+01 1.04472189e+01 1.54850772e-02 4.25424986e-03 0.00000000e+00
201 1.08525867e+01 1.08307571e+01 1.70096904e-02 4.81955474e-03 0.00000000e+00
202 9.88164520e+00 9.85747814e+00 1.96824335e-02 4.48372168e-03 0.00000000e+00
203 1.01906624e+01 1.01711788e+01 1.74485296e-02 2.03527743e-03 0.00000000e+00
204 1.08857031e+01 1.08650465e+01 1.74833518e-02 3.17279808e-03 0.00000000e+00
205 9.82843781e+00 9.79778862e+00 2.30216794e-02 7.62760453e-03 0.00000000e+00
206 1.00869579e+01 1.00474300e+01 2.68189386e-02 1.27090225e-02 0.00000000e+00
207 9.35894108e+00 9.30645657e+00 3.35864872e-02 1.88980307e-02 0.00000000e+00
208 1.12709160e+01 1.12203274e+01 3.07526737e-02 1.98355038e-02 0.00000000e+00
209 1.10993366e+01 1.10577936e+01 2.50458717e-02 1.64967608e-02 0.00000000e+00
210 1.07994862e+01 1.07731295e+01 1.55760804e-02 1.07804760e-02 0.00000000e+00
211 1.07952595e+01 1.07800541e+01 8.63132905e-03 6.57411199e-03 0.00000000e+00
212 9.94095135e+00 9.93311596e+00 4.25770413e-03 3.57739488e-03 0.00000000e+00
213 1.08897228e+01 1.08861446e+01 2.00608000e-03 1.57197681e-03 0.00000000e+00
214 1.07294083e+01 1.07280264e+01 7.85113196e-04 5.96644648e-04 0.00000000e+00
215 1.00955887e+01 1.00951090e+01 2.98830215e-04 1.81051248e-04 0.00000000e+00
216 1.06576014e+01 1.06573324e+01 1.46049671e-04 1.23439444e-04 0.00000000e+00
217 1.05964708e+01 1.05961790e+01 1.36139890e-04 1.55680522e-04 0.00000000e+00
218 1.03479919e+01 1.03473358e+01 3.51080729e-04 3.05593596e-04 0.00000000e+00
219 1.06704063e+01 1.06691084e+01 7.45618134e-04 5.52085112e-04 0.00000000e+00
220 1.05475378e+01 1.05451040e+01 1.46940490e-03 9.64361709e-04 0.00000000e+00
221 9.92235374e+00 9.91985512e+00 1.45518244e-03 1.04376778e-03 0.00000000e+00
222 1.02045527e+01 1.01999426e+01 2.67339568e-03 1.93669507e-03 0.00000000e+00
223 1.08931522e+01 1.08873730e+01 3.37052089e-03 2.40890449e-03 0.00000000e+00
224 1.08783264e+01 1.08722191e+01 3.52394232e-03 2.58379825e-03 0.00000000e+00
225 1.08829546e+01 1.08771067e+01 3.30135669e-03 2.54666083e-03 0.00000000e+00
226 9.55350208e+00 9.54792690e+00 3.21440934e-03 2.36029946e-03 0.00000000e+00
227 1.01168213e+01 1.01127586e+01 2.36435025e-03 1.69878546e-03 0.00000000e+00
228 1.08620739e+01 1.08595953e+01 1.64526515e-03 8.33436730e-04 0.00000000e+00
229 1.10105371e+01 1.10087261e+01 1.43008295e-03 3.80085257e-04 0.00000000e+00
230 9.36924553e+00 9.36791039e+00 1.07781240e-03 2.57590174e-04 0.00000000e+00
231 1.06410561e+01 1.06396542e+01 1.13761239e-03 2.64641858e-04 0.00000000e+00
232 1.08121605e+01 1.08107386e+01 1.15696713e-03 2.65297364e-04 0.00000000e+00
233 1.06888657e+01 1.06875372e+01 1.07668643e-03 2.51397287e-04 0.00000000e+00
234 1.08397560e+01 1.08385181e+01 1.01131573e-03 2.26523931e-04 0.00000000e+00
235 1.08838320e+01 1.08827171e+01 8.98141414e-04 2.16236193e-04 0.00000000e+00
236 1.01094494e+01 1.01086292e+01 6.67335989e-04 1.52860797e-04 0.00000000e+00
237 1.01930723e+01 1.01924267e+01 5.26183285e-04 1.19367040e-04 0.00000000e+00
238 1.08496704e+01 1.08489857e+01 5.58002037e-04 1.26854080e-04 0.00000000e+00
239 1.08279734e+01 1.08272152e+01 5.91616437e-04 1.67083883e-04 0.00000000e+00
240 9.68123150e+00 9.68029881e+00 6.88249827e-04 2.43701201e-04 0.00000000e+00
241 1.06065683e+01 1.06045160e+01 1.31787756e-03 7.33990397e-04 0.00000000e+00
242 1.08967705e+01 1.08931484e+01 2.26235157e-03 1.35983748e-03 0.00000000e+00
243 1.08556213e+01 1.08505754e+01 3.10374447e-03 1.94208440e-03 0.00000000e+00
244 1.04170723e+01 1.04112883e+01 3.46165895e-03 2.32207752e-03 0.00000000e+00
245 1.09492941e+01 1.09434042e+01 3.61131760e-03 2.27873097e-03 0.00000000e+00
246 1.09014626e+01 1.08958607e+01 3.51134664e-03 2.09032325e-03 0.00000000e+00
247 1.08484678e+01 1.08427820e+01 3.80064151e-03 1.88573869e-03 0.00000000e+00
248 1.04821415e+01 1.04767408e+01 3.79016344e-03 1.61064649e-03 0.00000000e+00
249 1.05891867e+01 1.05833731e+01 4.33077849e-03 1.48336508e-03 0.00000000e+00
250 1.03172617e+01 1.03110104e+01 4.81049251e-03 1.44069921e-03 0.00000000e+00
251 1.08371315e+01 1.08306732e+01 5.21596009e-03 1.24237628e-03 0.00000000e+00
252 1.00164804e+01 1.00098133e+01 5.50791668e-03 1.16002199e-03 0.00000000e+00
253 1.08070211e+01 1.07993689e+01 6.48523076e-03 1.16743718e-03 0.00000000e+00
254 1.09245882e+01 1.09165602e+01 6.81766402e-03 1.21061271e-03 0.00000000e+00
255 1.06385059e+01 1.06299124e+01 7.42713735e-03 1.16671110e-03 0.00000000e+00
256 1.01525688e+01 1.01441126e+01 7.30523514e-03 1.15118991e-03 0.00000000e+00
257 1.02077398e+01 1.01992178e+01 7.33090332e-03 1.19101151e-03 0.00000000e+00
258 1.02279425e+01 1.02182903e+01 8.42995383e-03 1.22291862e-03 0.00000000e+00
259 1.07415180e+01 1.07314148e+01 8.80142208e-03 1.30167068e-03 0.00000000e+00
260 1.09549541e+01 1.09442616e+01 9.30677354e-03 1.38546899e-03 0.00000000e+00
261 1.07270012e+01 1.07168055e+01 8.78915191e-03 1.40668172e-03 0.00000000e+00
262 9.95471573e+00 9.94441986e+00 8.88322107e-03 1.41233415e-03 0.00000000e+00
263 1.09061279e+01 1.08959780e+01 8.44638795e-03 1.70296896e-03 0.00000000e+00
264 1.05408077e+01 1.05306263e+01 8.20603874e-03 1.97523693e-03 0.00000000e+00
265 1.09113445e+01 1.09006453e+01 8.37025326e-03 2.32855231e-03 0.00000000e+00
266 1.09985285e+01 1.09882355e+01 7.71671161e-03 2.57584103e-03 0.00000000e+00
267 1.09886332e+01 1.09782944e+01 7.68256560e-03 2.65601370e-03 0.00000000e+00
268 1.09012032e+01 1.08911152e+01 7.42996344e-03 2.65835016e-03 0.00000000e+00
269 1.00047197e+01 9.99550247e+00 6.67127687e-03 2.54606782e-03 0.00000000e+00
270 1.09237843e+01 1.09155235e+01 6.12782547e-03 2.13296642e-03 0.00000000e+00
271 1.06330366e+01 1.06256847e+01 5.67940203e-03 1.67275197e-03 0.00000000e+00
272 1.04886494e+01 1.04816980e+01 5.61196450e-03 1.33852661e-03 0.00000000e+00
273 9.94955826e+00 9.94317913e+00 5.31912502e-03 1.05937768e-03 0.00000000e+00
274 9.78692627e+00 9.78041077e+00 5.52860228e-03 9.87470266e-04 0.00000000e+00
275 1.02972412e+01 1.02900410e+01 6.07300736e-03 1.12709508e-03 0.00000000e+00
276 1.08461666e+01 1.08383541e+01 6.56382972e-03 1.24792464e-03 0.00000000e+00
277 1.00618954e+01 1.00529718e+01 7.61345448e-03 1.31074898e-03 0.00000000e+00
278 1.02756796e+01 1.02660007e+01 8.05086829e-03 1.62770506e-03 0.00000000e+00
279 1.04911070e+01 1.04806557e+01 8.37610569e-03 2.07502535e-03 0.00000000e+00
280 1.07675591e+01 1.07565508e+01 8.48110113e-03 2.52704439e-03 0.00000000e+00
281 9.68266201e+00 9.67080212e+00 9.03344154e-03 2.82643875e-03 0.00000000e+00
282 1.08207865e+01 1.08079205e+01 9.53063183e-03 3.33520048e-03 0.00000000e+00
283 9.89488316e+00 9.88153839e+00 9.44501534e-03 3.89919220e-03 0.00000000e+00
284 1.07873640e+01 1.07735062e+01 9.86469444e-03 3.99341248e-03 0.00000000e+00
285 1.08552065e+01 1.08422050e+01 9.06779431e-03 3.93423624e-03 0.00000000e+00
286 1.10282755e+01 1.10169611e+01 7.74492789e-03 3.56993778e-03 0.00000000e+00
287 1.07832546e+01 1.07733078e+01 6.88835047e-03 3.05814366e-03 0.00000000e+00
288 9.62335396e+00 9.61502552e+00 5.76725509e-03 2.56150705e-03 0.00000000e+00
289 9.59736347e+00 9.59077072e+00 4.64475760e-03 1.94805465e-03 0.00000000e+00
290 1.09577961e+01 1.09515953e+01 4.31722030e-03 1.88388536e-03 0.00000000e+00
291 1.09223251e+01 1.09166737e+01 3.80885904e-03 1.84214383e-03 0.00000000e+00
292 1.09976616e+01 1.09924526e+01 3.50499712e-03 1.70408713e-03 0.00000000e+00
293 1.09702520e+01 1.09655485e+01 3.19670653e-03 1.50727388e-03 0.00000000e+00
294 1.07984934e+01 1.07944298e+01 2.77153729e-03 1.29229145e-03 0.00000000e+00
295 1.06738062e+01 1.06704655e+01 2.23718002e-03 1.10380969e-03 0.00000000e+00
296 1.03504868e+01 1.03475380e+01 1.94302143e-03 1.00645178e-03 0.00000000e+00
