# step L_total L_int L_bdry L_orth L_gradation
295 9.56361675e+00 9.44784164e+00 1.06153369e-01 9.62149445e-03 0.00000000e+00
296 9.44993877e+00 9.34275150e+00 9.72023308e-02 9.98498499e-03 0.00000000e+00
297 1.00022192e+01 9.88828850e+00 1.01714499e-01 1.22161303e-02 0.00000000e+00
298 8.75555801e+00 8.63249588e+00 1.05864175e-01 1.71978958e-02 0.00000000e+00
299 1.09521646e+01 1.08019857e+01 1.22453839e-01 2.77252533e-02 0.00000000e+00
300 1.06612473e+01 1.04967661e+01 1.33190289e-01 3.12909782e-02 0.00000000e+00
301 1.00311213e+01 9.88592720e+00 1.18257508e-01 2.69361064e-02 0.00000000e+00
302 8.67703342e+00 8.56387615e+00 9.49624926e-02 1.81947835e-02 0.00000000e+00
303 1.04189167e+01 1.03162518e+01 8.67323875e-02 1.59323886e-02 0.00000000e+00
304 1.06894369e+01 1.05953741e+01 8.07282180e-02 1.33341849e-02 0.00000000e+00
305 9.93616867e+00 9.84909153e+00 7.61198103e-02 1.09578203e-02 0.00000000e+00
306 1.00186329e+01 9.93726254e+00 7.14034438e-02 9.96729732e-03 0.00000000e+00
307 1.06036625e+01 1.05223951e+01 7.09382296e-02 1.03294346e-02 0.00000000e+00
308 9.37791824e+00 9.29557514e+00 7.17916191e-02 1.05514331e-02 0.00000000e+00
309 1.04381771e+01 1.03533792e+01 7.43522570e-02 1.04458369e-02 0.00000000e+00
310 1.00200195e+01 9.93523312e+00 7.44239613e-02 1.03626177e-02 0.00000000e+00
311 1.04744177e+01 1.03835506e+01 8.03131163e-02 1.05543528e-02 0.00000000e+00
312 9.76211548e+00 9.66272926e+00 8.80911574e-02 1.12951780e-02 0.00000000e+00
313 1.00318565e+01 9.93237305e+00 8.80568326e-02 1.14273354e-02 0.00000000e+00
314 9.55274963e+00 9.45337677e+00 8.69472921e-02 1.24255046e-02 0.00000000e+00
315 1.03726492e+01 1.02684050e+01 9.00691375e-02 1.41756227e-02 0.00000000e+00
316 9.39764023e+00 9.28045845e+00 1.00096621e-01 1.70847811e-02 0.00000000e+00
317 1.03342228e+01 1.02236128e+01 9.07538906e-02 1.98564380e-02 0.00000000e+00
318 9.12495232e+00 9.00621796e+00 9.75075513e-02 2.12268997e-02 0.00000000e+00
319 1.03148136e+01 1.01956024e+01 9.31708217e-02 2.60405131e-02 0.00000000e+00
320 1.00566282e+01 9.93423939e+00 9.47647244e-02 2.76239756e-02 0.00000000e+00
321 8.64164448e+00 8.52189922e+00 9.15670320e-02 2.81780567e-02 0.00000000e+00
322 1.06195469e+01 1.04991474e+01 8.79827589e-02 3.24162841e-02 0.00000000e+00
323 1.06265764e+01 1.05055103e+01 8.70418400e-02 3.40239443e-02 0.00000000e+00
324 8.22784328e+00 8.11256313e+00 8.29861239e-02 3.22947241e-02 0.00000000e+00
325 1.04177876e+01 1.02986307e+01 8.30331296e-02 3.61229964e-02 0.00000000e+00
326 9.99679756e+00 9.88961315e+00 7.46217743e-02 3.25624868e-02 0.00000000e+00
327 9.75265026e+00 9.65222263e+00 7.13611245e-02 2.90662143e-02 0.00000000e+00
328 9.72922993e+00 9.64461708e+00 6.40883967e-02 2.05243528e-02 0.00000000e+00
329 1.04921017e+01 1.04149199e+01 6.37305453e-02 1.34511525e-02 0.00000000e+00
330 9.98264694e+00 9.90881062e+00 6.31496534e-02 1.06871957e-02 0.00000000e+00
331 9.27775574e+00 9.19702148e+00 6.94540069e-02 1.12804081e-02 0.00000000e+00
332 1.04696646e+01 1.03754187e+01 8.10761154e-02 1.31698139e-02 0.00000000e+00
333 9.74772549e+00 9.63800144e+00 9.41602439e-02 1.55637357e-02 0.00000000e+00
334 9.74987793e+00 9.63113499e+00 1.01576194e-01 1.71668641e-02 0.00000000e+00
335 9.84999847e+00 9.72615242e+00 1.08420342e-01 1.54256262e-02 0.00000000e+00
336 1.02055254e+01 1.00964022e+01 9.56349969e-02 1.34879854e-02 0.00000000e+00
337 1.06514254e+01 1.05473728e+01 9.35055390e-02 1.05468761e-02 0.00000000e+00
338 1.03219385e+01 1.02205000e+01 9.15995315e-02 9.83871892e-03 0.00000000e+00
339 9.90864944e+00 9.80730343e+00 9.12261009e-02 1.01204589e-02 0.00000000e+00
340 9.70848656e+00 9.60120678e+00 9.44450200e-02 1.28341336e-02 0.00000000e+00
341 9.26354027e+00 9.15639114e+00 9.00137872e-02 1.71354115e-02 0.00000000e+00
342 9.82118607e+00 9.70609856e+00 9.23020840e-02 2.27854960e-02 0.00000000e+00
343 1.02478743e+01 1.01155167e+01 1.02147788e-01 3.02094985e-02 0.00000000e+00
344 9.74176216e+00 9.60130692e+00 1.04392365e-01 3.60632241e-02 0.00000000e+00
345 9.41065407e+00 9.25857544e+00 1.11293405e-01 4.07845862e-02 0.00000000e+00
346 1.06761398e+01 1.05225496e+01 1.08374052e-01 4.52160910e-02 0.00000000e+00
347 1.04845295e+01 1.03221045e+01 1.14769563e-01 4.76550385e-02 0.00000000e+00
348 9.90000153e+00 9.74160004e+00 1.16181381e-01 4.22202647e-02 0.00000000e+00
349 1.05107946e+01 1.03733826e+01 1.02864347e-01 3.45479026e-02 0.00000000e+00
350 1.03928432e+01 1.02793827e+01 8.73424858e-02 2.61180699e-02 0.00000000e+00
351 1.03278961e+01 1.02242479e+01 8.51538852e-02 1.84943676e-02 0.00000000e+00
352 9.76155281e+00 9.66566944e+00 8.15741345e-02 1.43093150e-02 0.00000000e+00
353 9.48132229e+00 9.38834286e+00 8.15336481e-02 1.14455773e-02 0.00000000e+00
354 1.04832916e+01 1.03966341e+01 7.71237686e-02 9.53410938e-03 0.00000000e+00
355 1.00923653e+01 1.00015469e+01 8.23794752e-02 8.43897741e-03 0.00000000e+00
356 9.45014191e+00 9.36343384e+00 7.89980218e-02 7.71064125e-03 0.00000000e+00
357 1.04367218e+01 1.03451014e+01 8.35446641e-02 8.07575509e-03 0.00000000e+00
358 9.84163284e+00 9.74596691e+00 8.53684470e-02 1.02978386e-02 0.00000000e+00
359 9.35727978e+00 9.25938511e+00 8.61765593e-02 1.17178904e-02 0.00000000e+00
360 1.01816072e+01 1.00798864e+01 8.98480490e-02 1.18718259e-02 0.00000000e+00
361 1.04020510e+01 1.03049145e+01 8.58094990e-02 1.13264425e-02 0.00000000e+00
362 9.93369293e+00 9.83661938e+00 8.65596235e-02 1.05146738e-02 0.00000000e+00
363 1.04079180e+01 1.03034039e+01 9.48307738e-02 9.68323462e-03 0.00000000e+00
364 9.22606659e+00 9.12967110e+00 8.73113722e-02 9.08385776e-03 0.00000000e+00
365 1.03120155e+01 1.02182999e+01 8.43586922e-02 9.35723912e-03 0.00000000e+00
366 9.39703083e+00 9.29487038e+00 9.19096619e-02 1.02505889e-02 0.00000000e+00
367 9.60237789e+00 9.50222015e+00 8.89761150e-02 1.11819264e-02 0.00000000e+00
368 8.93027496e+00 8.82702637e+00 9.13052931e-02 1.19432975e-02 0.00000000e+00
369 9.96762466e+00 9.85965729e+00 9.29186046e-02 1.50491595e-02 0.00000000e+00
370 1.03695660e+01 1.02518291e+01 9.85895470e-02 1.91469528e-02 0.00000000e+00
371 1.04504642e+01 1.03264179e+01 1.02882728e-01 2.11636163e-02 0.00000000e+00
372 9.50774384e+00 9.38728619e+00 9.85974744e-02 2.18597427e-02 0.00000000e+00
373 1.03508797e+01 1.02326279e+01 9.72419903e-02 2.10090876e-02 0.00000000e+00
374 1.02926264e+01 1.01806831e+01 9.23781097e-02 1.95658728e-02 0.00000000e+00
375 9.27948380e+00 9.17574501e+00 8.63426998e-02 1.73959713e-02 0.00000000e+00
376 1.04506502e+01 1.03492413e+01 8.48154575e-02 1.65942088e-02 0.00000000e+00
377 1.04461794e+01 1.03430948e+01 8.75419229e-02 1.55425547e-02 0.00000000e+00
378 1.06054707e+01 1.05098715e+01 8.11203718e-02 1.44784758e-02 0.00000000e+00
379 9.99708176e+00 9.90074444e+00 8.34201574e-02 1.29171321e-02 0.00000000e+00
380 1.01621990e+01 1.00687504e+01 8.15909654e-02 1.18583627e-02 0.00000000e+00
381 9.38549519e+00 9.29817677e+00 7.59969130e-02 1.13210967e-02 0.00000000e+00
382 1.05158606e+01 1.04240427e+01 8.09365660e-02 1.08817313e-02 0.00000000e+00
383 1.01799126e+01 1.00927019e+01 7.66856223e-02 1.05247013e-02 0.00000000e+00
384 9.26220989e+00 9.17439842e+00 7.71954209e-02 1.06160948e-02 0.00000000e+00
385 1.06936836e+01 1.05986881e+01 8.38700756e-02 1.11253923e-02 0.00000000e+00
386 9.78371716e+00 9.69057083e+00 8.13642442e-02 1.17817335e-02 0.00000000e+00
387 1.05165091e+01 1.04231443e+01 8.18606168e-02 1.15039796e-02 0.00000000e+00
388 8.98079586e+00 8.88094521e+00 8.83172080e-02 1.15338946e-02 0.00000000e+00
389 1.01837187e+01 1.00871830e+01 8.63065198e-02 1.02289673e-02 0.00000000e+00
390 9.48579407e+00 9.38616085e+00 8.91678408e-02 1.04653472e-02 0.00000000e+00
391 1.05224934e+01 1.04213200e+01 8.98394138e-02 1.13347536e-02 0.00000000e+00
392 1.00339546e+01 9.92543221e+00 9.57225710e-02 1.28003256e-02 0.00000000e+00
393 8.47499371e+00 8.37162018e+00 8.91394541e-02 1.42348548e-02 0.00000000e+00
394 8.73845768e+00 8.62821293e+00 9.37075019e-02 1.65375359e-02 0.00000000e+00
395 1.05633430e+01 1.04488659e+01 9.50863212e-02 1.93909369e-02 0.00000000e+00
396 9.34075832e+00 9.22288418e+00 9.73374769e-02 2.05367915e-02 0.00000000e+00
397 1.02118130e+01 1.00919704e+01 9.76787433e-02 2.21630335e-02 0.00000000e+00
398 1.07800522e+01 1.06613131e+01 9.70230177e-02 2.17160303e-02 0.00000000e+00
399 1.08354254e+01 1.07247238e+01 9.04054120e-02 2.02965271e-02 0.00000000e+00
400 9.72091579e+00 9.62434387e+00 7.86933303e-02 1.78789776e-02 0.00000000e+00
401 9.51210022e+00 9.41388416e+00 8.19503963e-02 1.62660517e-02 0.00000000e+00
402 1.01834078e+01 1.00868444e+01 8.03042352e-02 1.62589941e-02 0.00000000e+00
403 1.05351782e+01 1.04393730e+01 7.94133171e-02 1.63915306e-02 0.00000000e+00
404 1.03509407e+01 1.02578611e+01 7.69376159e-02 1.61423683e-02 0.00000000e+00
405 8.77489376e+00 8.67829132e+00 8.01452696e-02 1.64579060e-02 0.00000000e+00
406 1.05331678e+01 1.04354792e+01 7.99245760e-02 1.77642182e-02 0.00000000e+00
407 9.95745564e+00 9.85645866e+00 8.21538940e-02 1.88426226e-02 0.00000000e+00
408 1.04908915e+01 1.03977671e+01 7.41904825e-02 1.89342238e-02 0.00000000e+00
409 1.02166557e+01 1.01149158e+01 8.23797733e-02 1.93601418e-02 0.00000000e+00
410 9.93735981e+00 9.83674908e+00 8.14275369e-02 1.91833191e-02 0.00000000e+00
411 1.04762087e+01 1.03799820e+01 7.64979720e-02 1.97286997e-02 0.00000000e+00
412 1.01529846e+01 1.00560703e+01 7.75634944e-02 1.93509683e-02 0.00000000e+00
413 1.00727158e+01 9.97290325e+00 8.04384723e-02 1.93738565e-02 0.00000000e+00
414 1.01576519e+01 1.00577126e+01 8.07174742e-02 1.92221459e-02 0.00000000e+00
415 1.04371881e+01 1.03291969e+01 8.86104554e-02 1.93806943e-02 0.00000000e+00
416 1.02473278e+01 1.01437435e+01 8.49434435e-02 1.86402313e-02 0.00000000e+00
417 9.84229469e+00 9.73715115e+00 8.76665860e-02 1.74771883e-02 0.00000000e+00
418 1.04419756e+01 1.03393707e+01 8.52008611e-02 1.74033679e-02 0.00000000e+00
419 1.05513868e+01 1.04459572e+01 8.83273184e-02 1.71023160e-02 0.00000000e+00
420 1.02414007e+01 1.01402988e+01 8.47562328e-02 1.63463857e-02 0.00000000e+00
421 9.89487553e+00 9.79173756e+00 8.74480233e-02 1.56896934e-02 0.00000000e+00
422 1.02278833e+01 1.01256094e+01 8.63083079e-02 1.59653798e-02 0.00000000e+00
423 1.01183567e+01 1.00140104e+01 8.87572393e-02 1.55884661e-02 0.00000000e+00
424 1.06125336e+01 1.05137405e+01 8.30700621e-02 1.57233588e-02 0.00000000e+00
425 1.03842964e+01 1.02781897e+01 9.01687145e-02 1.59379486e-02 0.00000000e+00
426 9.56649876e+00 9.46083450e+00 9.00177956e-02 1.56466458e-02 0.00000000e+00
427 1.05997515e+01 1.05017900e+01 8.20851475e-02 1.58757605e-02 0.00000000e+00
428 9.98929024e+00 9.88236427e+00 9.04977769e-02 1.64276659e-02 0.00000000e+00
429 1.04179754e+01 1.03159647e+01 8.60597044e-02 1.59513503e-02 0.00000000e+00
430 9.61915207e+00 9.51548004e+00 8.77701491e-02 1.59015078e-02 0.00000000e+00
431 9.50930500e+00 9.40685368e+00 8.83877948e-02 1.40636936e-02 0.00000000e+00
432 9.09730721e+00 8.99666214e+00 8.83319899e-02 1.23126358e-02 0.00000000e+00
433 1.03929529e+01 1.02945585e+01 8.79187435e-02 1.04764048e-02 0.00000000e+00
434 1.04543619e+01 1.03599367e+01 8.50614235e-02 9.36425105e-03 0.00000000e+00
435 1.04469557e+01 1.03543243e+01 8.39085057e-02 8.72349273e-03 0.00000000e+00
436 9.45988464e+00 9.37197781e+00 7.93975666e-02 8.50951206e-03 0.00000000e+00
437 1.03452826e+01 1.02546473e+01 8.22203755e-02 8.41486081e-03 0.00000000e+00
438 9.15730381e+00 9.06245518e+00 8.57640356e-02 9.08492506e-03 0.00000000e+00
439 1.00497065e+01 9.95714283e+00 8.22702870e-02 1.02929389e-02 0.00000000e+00
440 1.03730297e+01 1.02800474e+01 8.18178058e-02 1.11645404e-02 0.00000000e+00
441 1.04325037e+01 1.03370552e+01 8.35886970e-02 1.18600018e-02 0.00000000e+00
442 9.59565830e+00 9.49733353e+00 8.54995400e-02 1.28246211e-02 0.00000000e+00
443 1.03908758e+01 1.03001585e+01 7.76858926e-02 1.30307153e-02 0.00000000e+00
444 1.05050430e+01 1.04070292e+01 8.50015953e-02 1.30117266e-02 0.00000000e+00
445 1.00447369e+01 9.95236683e+00 7.89778233e-02 1.33922193e-02 0.00000000e+00
446 8.93492413e+00 8.83934689e+00 8.16379562e-02 1.39386570e-02 0.00000000e+00
447 1.02701788e+01 1.01684971e+01 8.75328854e-02 1.41483406e-02 0.00000000e+00
448 1.03998356e+01 1.03004236e+01 8.48546252e-02 1.45566985e-02 0.00000000e+00
449 9.68224239e+00 9.57878494e+00 8.79295990e-02 1.55276060e-02 0.00000000e+00
450 9.76133728e+00 9.66054153e+00 8.53069797e-02 1.54884961e-02 0.00000000e+00
451 1.05673361e+01 1.04661112e+01 8.58565718e-02 1.53688379e-02 0.00000000e+00
452 1.04952116e+01 1.03932352e+01 8.67333263e-02 1.52437836e-02 0.00000000e+00
453 1.01589460e+01 1.00561037e+01 8.83157477e-02 1.45267611e-02 0.00000000e+00
454 8.82672882e+00 8.72162724e+00 9.02461112e-02 1.48555078e-02 0.00000000e+00
455 9.67264652e+00 9.56701279e+00 9.09090862e-02 1.47244902e-02 0.00000000e+00
456 9.86671066e+00 9.76480865e+00 8.73997733e-02 1.45026073e-02 0.00000000e+00
457 9.69297886e+00 9.58994865e+00 8.80609006e-02 1.49687119e-02 0.00000000e+00
458 1.00556889e+01 9.94771481e+00 9.31686610e-02 1.48061803e-02 0.00000000e+00
459 1.03746948e+01 1.02694597e+01 9.05068889e-02 1.47289513e-02 0.00000000e+00
460 9.47168636e+00 9.36370659e+00 9.42415744e-02 1.37389619e-02 0.00000000e+00
461 9.65187168e+00 9.54971600e+00 8.87284502e-02 1.34269893e-02 0.00000000e+00
462 1.04018965e+01 1.02957382e+01 9.35497805e-02 1.26088522e-02 0.00000000e+00
463 9.51753044e+00 9.41277504e+00 9.26140100e-02 1.21414065e-02 0.00000000e+00
464 9.88084030e+00 9.78392029e+00 8.54846165e-02 1.14355320e-02 0.00000000e+00
465 1.02789955e+01 1.01795073e+01 8.85041058e-02 1.09846350e-02 0.00000000e+00
466 1.04720001e+01 1.03704824e+01 9.09782946e-02 1.05387112e-02 0.00000000e+00
467 1.06565666e+01 1.05544777e+01 9.22601670e-02 9.82869603e-03 0.00000000e+00
468 9.81051064e+00 9.70978737e+00 9.10753310e-02 9.64827742e-03 0.00000000e+00
469 1.03924694e+01 1.02978010e+01 8.52718577e-02 9.39680636e-03 0.00000000e+00
470 9.32539272e+00 9.22871208e+00 8.70935917e-02 9.58712865e-03 0.00000000e+00
471 9.72843361e+00 9.63190460e+00 8.75051171e-02 9.02353972e-03 0.00000000e+00
472 1.06365614e+01 1.05415382e+01 8.56939107e-02 9.32848267e-03 0.00000000e+00
473 1.00365524e+01 9.93840218e+00 8.88183117e-02 9.33124125e-03 0.00000000e+00
474 8.95771694e+00 8.86573219e+00 8.25827196e-02 9.40246135e-03 0.00000000e+00
475 1.05453892e+01 1.04470205e+01 8.89147669e-02 9.45338793e-03 0.00000000e+00
476 8.94270325e+00 8.84388733e+00 8.94590840e-02 9.35673714e-03 0.00000000e+00
477 1.04698858e+01 1.03723536e+01 8.80821422e-02 9.45006125e-03 0.00000000e+00
478 1.05600548e+01 1.04623919e+01 8.81087482e-02 9.55360755e-03 0.00000000e+00
479 1.05003538e+01 1.04016905e+01 8.91508609e-02 9.51302052e-03 0.00000000e+00
480 9.33781719e+00 9.24375057e+00 8.39820057e-02 1.00841746e-02 0.00000000e+00
481 9.48964977e+00 9.39304161e+00 8.60407352e-02 1.05678551e-02 0.00000000e+00
482 1.00270748e+01 9.93011189e+00 8.55747983e-02 1.13878818e-02 0.00000000e+00
483 1.01150208e+01 1.00162868e+01 8.65342468e-02 1.21992221e-02 0.00000000e+00
484 9.23457432e+00 9.13647079e+00 8.55384097e-02 1.25648631e-02 0.00000000e+00
485 9.27108192e+00 9.17121887e+00 8.63229185e-02 1.35403108e-02 0.00000000e+00
486 8.91027641e+00 8.80716324e+00 8.91453475e-02 1.39677171e-02 0.00000000e+00
487 8.71191788e+00 8.61348438e+00 8.30455497e-02 1.53879970e-02 0.00000000e+00
488 1.04926491e+01 1.03893261e+01 8.61186460e-02 1.72040630e-02 0.00000000e+00
489 1.04930000e+01 1.03842363e+01 8.96742940e-02 1.90901551e-02 0.00000000e+00
490 8.78640842e+00 8.66831398e+00 9.80362892e-02 2.00589970e-02 0.00000000e+00
491 1.04944458e+01 1.03776121e+01 9.66400653e-02 2.01939698e-02 0.00000000e+00
492 9.41678333e+00 9.30461311e+00 9.20439139e-02 2.01264694e-02 0.00000000e+00
493 1.05878124e+01 1.04767065e+01 9.15394127e-02 1.95661597e-02 0.00000000e+00
494 1.07468204e+01 1.06363935e+01 9.18386802e-02 1.85879022e-02 0.00000000e+00
495 9.33114147e+00 9.22072411e+00 9.24775004e-02 1.79395806e-02 0.00000000e+00
496 1.07779722e+01 1.06705017e+01 9.07496661e-02 1.67203583e-02 0.00000000e+00
497 1.05041504e+01 1.03968182e+01 9.14559513e-02 1.58756487e-02 0.00000000e+00
498 9.03807449e+00 8.93778038e+00 8.52406844e-02 1.50535302e-02 0.00000000e+00
499 1.06896257e+01 1.05947866e+01 8.10273290e-02 1.38123054e-02 0.00000000e+00
500 1.00764904e+01 9.97863674e+00 8.48419219e-02 1.30118839e-02 0.00000000e+00
