# step L_total L_int L_bdry L_orth L_gradation
297 3.11343104e-01 2.78459221e-01 2.91338600e-02 3.75003321e-03 0.00000000e+00
298 3.08745146e-01 2.74017900e-01 3.14401425e-02 3.28710303e-03 0.00000000e+00
299 3.13597172e-01 2.84792215e-01 2.61511076e-02 2.65382347e-03 0.00000000e+00
300 3.10584724e-01 2.78409392e-01 2.91254036e-02 3.04992590e-03 0.00000000e+00
301 3.09166044e-01 2.74846792e-01 3.10891736e-02 3.23007442e-03 0.00000000e+00
302 3.05506617e-01 2.71326303e-01 3.10871731e-02 3.09314905e-03 0.00000000e+00
303 2.98981160e-01 2.67552286e-01 2.76785661e-02 3.75030329e-03 0.00000000e+00
304 3.05147111e-01 2.73227751e-01 2.78929174e-02 4.02645022e-03 0.00000000e+00
305 3.07506680e-01 2.71553874e-01 3.22296135e-02 3.72320693e-03 0.00000000e+00
306 3.07119280e-01 2.74698436e-01 2.85795610e-02 3.84129002e-03 0.00000000e+00
307 3.11539710e-01 2.79807746e-01 2.74751298e-02 4.25683241e-03 0.00000000e+00
308 2.99882233e-01 2.70711482e-01 2.61898022e-02 2.98094959e-03 0.00000000e+00
309 3.06274712e-01 2.75563747e-01 2.78936010e-02 2.81735999e-03 0.00000000e+00
310 2.99507320e-01 2.67942548e-01 2.83867680e-02 3.17799603e-03 0.00000000e+00
311 3.02010477e-01 2.69303977e-01 2.97200549e-02 2.98643508e-03 0.00000000e+00
312 2.92308271e-01 2.63806581e-01 2.53404658e-02 3.16121662e-03 0.00000000e+00
313 2.98829049e-01 2.66429663e-01 2.93776337e-02 3.02174222e-03 0.00000000e+00
314 2.99097806e-01 2.68045813e-01 2.79476475e-02 3.10434797e-03 0.00000000e+00
315 2.97919601e-01 2.64305234e-01 3.02388947e-02 3.37546039e-03 0.00000000e+00
316 2.99592793e-01 2.67419636e-01 2.88741998e-02 3.29895876e-03 0.00000000e+00
317 2.98680872e-01 2.67373711e-01 2.80952584e-02 3.21191922e-03 0.00000000e+00
318 2.99090058e-01 2.70322651e-01 2.56209318e-02 3.14648217e-03 0.00000000e+00
319 3.00085008e-01 2.72200495e-01 2.46332828e-02 3.25123407e-03 0.00000000e+00
320 2.99424559e-01 2.66443968e-01 2.95136180e-02 3.46697099e-03 0.00000000e+00
321 3.04416806e-01 2.69161999e-01 3.18959914e-02 3.35882092e-03 0.00000000e+00
322 2.95096874e-01 2.63622642e-01 2.80651823e-02 3.40905949e-03 0.00000000e+00
323 2.99095124e-01 2.68392682e-01 2.75648087e-02 3.13761341e-03 0.00000000e+00
324 3.02900463e-01 2.71767080e-01 2.78790649e-02 3.25431279e-03 0.00000000e+00
325 3.06898326e-01 2.73535341e-01 2.96432227e-02 3.71977268e-03 0.00000000e+00
326 2.95381159e-01 2.66195983e-01 2.54007839e-02 3.78439995e-03 0.00000000e+00
327 2.97155946e-01 2.66657710e-01 2.67544519e-02 3.74379242e-03 0.00000000e+00
328 2.99518555e-01 2.67294168e-01 2.89579686e-02 3.26641044e-03 0.00000000e+00
329 2.96404332e-01 2.62510598e-01 3.01311053e-02 3.76263238e-03 0.00000000e+00
330 2.95872867e-01 2.62773812e-01 2.92535760e-02 3.84549098e-03 0.00000000e+00
331 2.94055700e-01 2.62502372e-01 2.83354204e-02 3.21790762e-03 0.00000000e+00
332 3.04738939e-01 2.70173192e-01 3.06988172e-02 3.86693119e-03 0.00000000e+00
333 3.00720215e-01 2.69592464e-01 2.80415956e-02 3.08614573e-03 0.00000000e+00
334 2.97481984e-01 2.67442465e-01 2.70716902e-02 2.96782865e-03 0.00000000e+00
335 3.04501951e-01 2.73253381e-01 2.77911294e-02 3.45742446e-03 0.00000000e+00
336 3.02603096e-01 2.71312684e-01 2.79783681e-02 3.31205130e-03 0.00000000e+00
337 2.97798276e-01 2.65038908e-01 2.96692364e-02 3.09013505e-03 0.00000000e+00
338 3.01541418e-01 2.67925620e-01 2.98899859e-02 3.72580532e-03 0.00000000e+00
339 3.02401543e-01 2.71768689e-01 2.73766015e-02 3.25626647e-03 0.00000000e+00
340 3.03570867e-01 2.69599736e-01 3.03709526e-02 3.60017153e-03 0.00000000e+00
341 2.96022683e-01 2.66229957e-01 2.65789051e-02 3.21383076e-03 0.00000000e+00
342 2.97247976e-01 2.67581910e-01 2.66958419e-02 2.97023007e-03 0.00000000e+00
343 2.95220286e-01 2.64918387e-01 2.70076562e-02 3.29421903e-03 0.00000000e+00
344 2.97880739e-01 2.66297013e-01 2.83533540e-02 3.23035312e-03 0.00000000e+00
345 2.97913581e-01 2.67387599e-01 2.69553605e-02 3.57061485e-03 0.00000000e+00
346 2.99892902e-01 2.68743575e-01 2.79910509e-02 3.15827131e-03 0.00000000e+00
347 2.97902316e-01 2.67504245e-01 2.73960475e-02 3.00201820e-03 0.00000000e+00
348 2.98146367e-01 2.68191755e-01 2.68261395e-02 3.12848133e-03 0.00000000e+00
349 2.98275262e-01 2.66966134e-01 2.78924797e-02 3.41666234e-03 0.00000000e+00
350 2.87979513e-01 2.56800115e-01 2.80703567e-02 3.10904952e-03 0.00000000e+00
351 2.93138444e-01 2.62826145e-01 2.70548668e-02 3.25742015e-03 0.00000000e+00
352 2.98637450e-01 2.66982824e-01 2.79439297e-02 3.71069158e-03 0.00000000e+00
353 2.93207765e-01 2.63118684e-01 2.65847892e-02 3.50426417e-03 0.00000000e+00
354 2.96355695e-01 2.65947074e-01 2.73727942e-02 3.03580728e-03 0.00000000e+00
355 2.97291100e-01 2.65189737e-01 2.87731588e-02 3.32819181e-03 0.00000000e+00
356 2.93992788e-01 2.62355268e-01 2.85106245e-02 3.12687829e-03 0.00000000e+00
357 3.01400423e-01 2.71662533e-01 2.66999565e-02 3.03792674e-03 0.00000000e+00
358 2.89656997e-01 2.60798216e-01 2.54996829e-02 3.35910264e-03 0.00000000e+00
359 2.91238666e-01 2.59529114e-01 2.84683350e-02 3.24121257e-03 0.00000000e+00
360 2.94419169e-01 2.63191968e-01 2.77497657e-02 3.47742485e-03 0.00000000e+00
361 2.97542781e-01 2.65038937e-01 2.94171423e-02 3.08672874e-03 0.00000000e+00
362 2.88737088e-01 2.60621756e-01 2.52578240e-02 2.85750930e-03 0.00000000e+00
363 2.95061529e-01 2.64355719e-01 2.76185293e-02 3.08727683e-03 0.00000000e+00
364 2.99878538e-01 2.70081908e-01 2.64980625e-02 3.29857809e-03 0.00000000e+00
365 2.98877835e-01 2.68728346e-01 2.66962256e-02 3.45324888e-03 0.00000000e+00
366 2.98942178e-01 2.66458720e-01 2.92337127e-02 3.24972020e-03 0.00000000e+00
367 3.02421451e-01 2.70077437e-01 2.91591994e-02 3.18482658e-03 0.00000000e+00
368 2.96406567e-01 2.62404591e-01 3.12694833e-02 2.73249531e-03 0.00000000e+00
369 2.95476168e-01 2.62893081e-01 2.92471778e-02 3.33591225e-03 0.00000000e+00
370 2.92384475e-01 2.62138844e-01 2.68631391e-02 3.38249747e-03 0.00000000e+00
371 2.99166888e-01 2.65799820e-01 3.03530060e-02 3.01406137e-03 0.00000000e+00
372 2.93349236e-01 2.57986933e-01 3.27179991e-02 2.64429557e-03 0.00000000e+00
373 2.99454719e-01 2.70546675e-01 2.61584260e-02 2.74962047e-03 0.00000000e+00
374 2.98500538e-01 2.67074585e-01 2.78930627e-02 3.53289908e-03 0.00000000e+00
375 2.95567364e-01 2.63009816e-01 2.89025567e-02 3.65500082e-03 0.00000000e+00
376 2.91545272e-01 2.58094072e-01 3.01555973e-02 3.29558854e-03 0.00000000e+00
377 2.92068481e-01 2.60407269e-01 2.86073610e-02 3.05384654e-03 0.00000000e+00
378 2.96725780e-01 2.62775868e-01 3.11590470e-02 2.79086363e-03 0.00000000e+00
379 2.95954615e-01 2.62052089e-01 3.05973236e-02 3.30520561e-03 0.00000000e+00
380 2.99818933e-01 2.64315426e-01 3.23412120e-02 3.16228741e-03 0.00000000e+00
381 2.91576207e-01 2.60524064e-01 2.74879150e-02 3.56423995e-03 0.00000000e+00
382 2.88110167e-01 2.56256521e-01 2.86657792e-02 3.18787899e-03 0.00000000e+00
383 2.97078639e-01 2.67309338e-01 2.66953278e-02 3.07397242e-03 0.00000000e+00
384 2.92861819e-01 2.59787232e-01 3.01945079e-02 2.88007315e-03 0.00000000e+00
385 2.90132850e-01 2.59672076e-01 2.75176335e-02 2.94312323e-03 0.00000000e+00
386 2.98081011e-01 2.67590404e-01 2.73718350e-02 3.11876973e-03 0.00000000e+00
387 2.94892639e-01 2.63402909e-01 2.83068158e-02 3.18293017e-03 0.00000000e+00
388 2.93156654e-01 2.62558132e-01 2.74888091e-02 3.10973264e-03 0.00000000e+00
389 2.91524738e-01 2.60181487e-01 2.82556899e-02 3.08755622e-03 0.00000000e+00
390 2.96434402e-01 2.66448259e-01 2.67642550e-02 3.22188530e-03 0.00000000e+00
391 2.93098956e-01 2.58755416e-01 3.08054835e-02 3.53804510e-03 0.00000000e+00
392 2.96488136e-01 2.65372425e-01 2.70721689e-02 4.04354045e-03 0.00000000e+00
393 3.09499592e-01 2.76391894e-01 2.81990077e-02 4.90868045e-03 0.00000000e+00
394 3.07128996e-01 2.71727085e-01 3.10632456e-02 4.33864957e-03 0.00000000e+00
395 3.01592529e-01 2.68626958e-01 2.89935898e-02 3.97199811e-03 0.00000000e+00
396 3.04498076e-01 2.73212045e-01 2.79637929e-02 3.32225300e-03 0.00000000e+00
397 3.00220639e-01 2.70921290e-01 2.57459823e-02 3.55334859e-03 0.00000000e+00
398 3.00403148e-01 2.68048346e-01 2.92116478e-02 3.14315432e-03 0.00000000e+00
399 2.99942195e-01 2.67356813e-01 2.88911127e-02 3.69425421e-03 0.00000000e+00
400 2.99014807e-01 2.68508226e-01 2.63299458e-02 4.17665532e-03 0.00000000e+00
401 3.00167769e-01 2.66758859e-01 3.00956499e-02 3.31328064e-03 0.00000000e+00
402 2.96536535e-01 2.67919034e-01 2.54030712e-02 3.21442587e-03 0.00000000e+00
403 2.90745437e-01 2.61384785e-01 2.61776783e-02 3.18298140e-03 0.00000000e+00
404 3.02807301e-01 2.71059215e-01 2.85514370e-02 3.19665018e-03 0.00000000e+00
405 2.91968733e-01 2.58497119e-01 3.05722412e-02 2.89936783e-03 0.00000000e+00
406 2.91664869e-01 2.60848701e-01 2.77753361e-02 3.04083433e-03 0.00000000e+00
407 3.00892413e-01 2.67158896e-01 3.04791294e-02 3.25438962e-03 0.00000000e+00
408 2.99598306e-01 2.66606718e-01 2.90804431e-02 3.91113106e-03 0.00000000e+00
409 2.90134490e-01 2.57580340e-01 2.86464971e-02 3.90765956e-03 0.00000000e+00
410 2.95729309e-01 2.60034025e-01 3.15232873e-02 4.17199032e-03 0.00000000e+00
411 2.98699081e-01 2.62179732e-01 3.18890363e-02 4.63032955e-03 0.00000000e+00
412 2.92661637e-01 2.61614472e-01 2.68507320e-02 4.19643894e-03 0.00000000e+00
413 2.90298045e-01 2.60495305e-01 2.59960964e-02 3.80665809e-03 0.00000000e+00
414 2.90064245e-01 2.58179486e-01 2.86109429e-02 3.27381957e-03 0.00000000e+00
415 2.95774102e-01 2.61577129e-01 3.09265833e-02 3.27039300e-03 0.00000000e+00
416 2.87958831e-01 2.57409751e-01 2.74999123e-02 3.04915057e-03 0.00000000e+00
417 2.88901329e-01 2.58083522e-01 2.75221094e-02 3.29568004e-03 0.00000000e+00
418 2.82011420e-01 2.51949340e-01 2.69281436e-02 3.13391467e-03 0.00000000e+00
419 2.91360557e-01 2.60603040e-01 2.76184063e-02 3.13911494e-03 0.00000000e+00
420 2.93871909e-01 2.61723399e-01 2.87219845e-02 3.42652621e-03 0.00000000e+00
421 2.91918129e-01 2.60076672e-01 2.88249180e-02 3.01653170e-03 0.00000000e+00
422 2.91289061e-01 2.59998143e-01 2.83576790e-02 2.93323025e-03 0.00000000e+00
423 2.94625014e-01 2.63240993e-01 2.83911489e-02 2.99287424e-03 0.00000000e+00
424 2.93568641e-01 2.63487697e-01 2.68186722e-02 3.26228444e-03 0.00000000e+00
425 2.86440074e-01 2.58752048e-01 2.44943909e-02 3.19365971e-03 0.00000000e+00
426 2.93197304e-01 2.62370467e-01 2.75074169e-02 3.31939990e-03 0.00000000e+00
427 2.90957689e-01 2.58347809e-01 2.92972196e-02 3.31266038e-03 0.00000000e+00
428 2.94420630e-01 2.60937899e-01 3.01125180e-02 3.37023940e-03 0.00000000e+00
429 2.94965237e-01 2.62799978e-01 2.90330686e-02 3.13219568e-03 0.00000000e+00
430 2.87967265e-01 2.54374802e-01 3.04463990e-02 3.14604840e-03 0.00000000e+00
431 2.84084886e-01 2.54032135e-01 2.67677587e-02 3.28499754e-03 0.00000000e+00
432 2.90271670e-01 2.59549648e-01 2.75478810e-02 3.17415525e-03 0.00000000e+00
433 2.88332343e-01 2.55067736e-01 2.98902821e-02 3.37434979e-03 0.00000000e+00
434 2.88108319e-01 2.58212745e-01 2.67503187e-02 3.14525026e-03 0.00000000e+00
435 2.90731877e-01 2.59477049e-01 2.80510560e-02 3.20378924e-03 0.00000000e+00
436 2.87392706e-01 2.54699707e-01 2.96638329e-02 3.02915554e-03 0.00000000e+00
437 2.84026831e-01 2.56067514e-01 2.49071456e-02 3.05218576e-03 0.00000000e+00
438 2.85554975e-01 2.53781945e-01 2.83689704e-02 3.40403663e-03 0.00000000e+00
439 2.88572669e-01 2.56829083e-01 2.85826866e-02 3.16089764e-03 0.00000000e+00
440 2.84367263e-01 2.56051928e-01 2.53551602e-02 2.96017178e-03 0.00000000e+00
441 2.92114943e-01 2.59363592e-01 2.96575818e-02 3.09377210e-03 0.00000000e+00
442 2.86215723e-01 2.57379800e-01 2.57365555e-02 3.09938588e-03 0.00000000e+00
443 2.92796344e-01 2.60183662e-01 2.89321039e-02 3.68057285e-03 0.00000000e+00
444 2.92035550e-01 2.59836853e-01 2.86409911e-02 3.55771417e-03 0.00000000e+00
445 2.87557483e-01 2.57677436e-01 2.65326425e-02 3.34739126e-03 0.00000000e+00
446 2.90519506e-01 2.57806063e-01 2.92002652e-02 3.51317553e-03 0.00000000e+00
447 2.94798315e-01 2.62657881e-01 2.90292241e-02 3.11122555e-03 0.00000000e+00
448 2.85246015e-01 2.55559772e-01 2.65568923e-02 3.12935095e-03 0.00000000e+00
449 2.87493616e-01 2.54929632e-01 2.93725375e-02 3.19144689e-03 0.00000000e+00
450 2.94175059e-01 2.62427300e-01 2.80141756e-02 3.73358256e-03 0.00000000e+00
451 2.88766831e-01 2.58073628e-01 2.68026572e-02 3.89054487e-03 0.00000000e+00
452 2.88753688e-01 2.58061618e-01 2.70282440e-02 3.66384443e-03 0.00000000e+00
453 2.88313389e-01 2.56510198e-01 2.84224283e-02 3.38076195e-03 0.00000000e+00
454 2.86249161e-01 2.54770041e-01 2.80447714e-02 3.43434885e-03 0.00000000e+00
455 2.90747851e-01 2.59817034e-01 2.75875963e-02 3.34321940e-03 0.00000000e+00
456 2.81457096e-01 2.53400683e-01 2.47426406e-02 3.31378938e-03 0.00000000e+00
457 2.81626403e-01 2.52382010e-01 2.57997345e-02 3.44466208e-03 0.00000000e+00
458 2.85865188e-01 2.55373925e-01 2.70119570e-02 3.47931567e-03 0.00000000e+00
459 2.82296479e-01 2.52558768e-01 2.61272043e-02 3.61049431e-03 0.00000000e+00
460 2.89820701e-01 2.60249913e-01 2.61053368e-02 3.46544269e-03 0.00000000e+00
461 2.84728199e-01 2.52134889e-01 2.80155111e-02 4.57779225e-03 0.00000000e+00
462 2.99428254e-01 2.66972721e-01 2.80667264e-02 4.38882271e-03 0.00000000e+00
463 2.90981799e-01 2.62182117e-01 2.44750325e-02 4.32465505e-03 0.00000000e+00
464 2.92440474e-01 2.60687083e-01 2.77325902e-02 4.02080314e-03 0.00000000e+00
465 2.98924953e-01 2.69013166e-01 2.59690154e-02 3.94274388e-03 0.00000000e+00
466 2.94073910e-01 2.61678636e-01 2.87834834e-02 3.61180073e-03 0.00000000e+00
467 2.88008273e-01 2.55511284e-01 2.88537629e-02 3.64322402e-03 0.00000000e+00
468 2.83032715e-01 2.52702355e-01 2.63768658e-02 3.95348435e-03 0.00000000e+00
469 2.95067668e-01 2.61858076e-01 2.89691389e-02 4.24044766e-03 0.00000000e+00
470 2.94663161e-01 2.62880802e-01 2.76464820e-02 4.13588388e-03 0.00000000e+00
471 2.88583875e-01 2.58349299e-01 2.67863218e-02 3.44825978e-03 0.00000000e+00
472 2.89490998e-01 2.58606851e-01 2.70234346e-02 3.86071298e-03 0.00000000e+00
473 2.85792708e-01 2.54463404e-01 2.75390875e-02 3.79023212e-03 0.00000000e+00
474 2.85972774e-01 2.51762360e-01 3.03857718e-02 3.82465823e-03 0.00000000e+00
475 2.92884856e-01 2.61555344e-01 2.77990401e-02 3.53046646e-03 0.00000000e+00
476 2.86153555e-01 2.55235612e-01 2.72565931e-02 3.66134802e-03 0.00000000e+00
477 2.94054896e-01 2.61872798e-01 2.87834033e-02 3.39868898e-03 0.00000000e+00
478 2.89443761e-01 2.54827827e-01 3.12262159e-02 3.38972383e-03 0.00000000e+00
479 2.84369498e-01 2.57118702e-01 2.39112787e-02 3.33951972e-03 0.00000000e+00
480 2.81393200e-01 2.53662497e-01 2.45043878e-02 3.22632119e-03 0.00000000e+00
481 2.79800177e-01 2.50555277e-01 2.60590669e-02 3.18583567e-03 0.00000000e+00
482 2.90590882e-01 2.57767230e-01 2.95749120e-02 3.24873859e-03 0.00000000e+00
483 2.82774866e-01 2.54133701e-01 2.53844522e-02 3.25670093e-03 0.00000000e+00
484 2.78160512e-01 2.47776523e-01 2.71999203e-02 3.18407547e-03 0.00000000e+00
485 2.79924899e-01 2.47159958e-01 2.97529325e-02 3.01200757e-03 0.00000000e+00
486 2.83929616e-01 2.55902380e-01 2.49607787e-02 3.06645175e-03 0.00000000e+00
487 2.86165863e-01 2.56106526e-01 2.70156488e-02 3.04366904e-03 0.00000000e+00
488 2.82810569e-01 2.52652407e-01 2.70904694e-02 3.06770159e-03 0.00000000e+00
489 2.89077938e-01 2.57689834e-01 2.82767937e-02 3.11131286e-03 0.00000000e+00
490 2.89129704e-01 2.56101191e-01 2.99264006e-02 3.10212676e-03 0.00000000e+00
491 2.76688814e-01 2.48505205e-01 2.50931252e-02 3.09046800e-03 0.00000000e+00
492 2.84849763e-01 2.56158590e-01 2.56908461e-02 3.00030713e-03 0.00000000e+00
493 2.85218745e-01 2.56096691e-01 2.61127893e-02 3.00925784e-03 0.00000000e+00
494 2.83694148e-01 2.53494203e-01 2.71315537e-02 3.06838285e-03 0.00000000e+00
495 2.94326276e-01 2.63574362e-01 2.77022980e-02 3.04961321e-03 0.00000000e+00
496 2.79724360e-01 2.49825537e-01 2.70727444e-02 2.82606040e-03 0.00000000e+00
497 2.81764954e-01 2.52296239e-01 2.64818892e-02 2.98681576e-03 0.00000000e+00
498 2.90501863e-01 2.57844031e-01 2.96579413e-02 2.99991411e-03 0.00000000e+00
499 2.87835956e-01 2.58433819e-01 2.61587631e-02 3.24339862e-03 0.00000000e+00
500 2.93559611e-01 2.63634533e-01 2.59701107e-02 3.95498425e-03 0.00000000e+00
